gen,island,rle_novelty,ae_novelty,diversity,temp,seed
4,"(0, 2)",0.502,0.6553768191862493,0.06144916598294886,0.5,1235
4,"(0, 4)",0.544,0.6396642500510001,0.04630334761116092,0.5,1235
4,"(1, 1)",0.5020000000000001,0.6995065490225928,0.05730619512757762,0.5,1235
4,"(1, 3)",0.546,0.6619119411155416,0.043863424398922636,0.5,1235
4,"(2, 0)",0.534,0.661020281512685,0.02537715508089904,0.5,1235
4,"(2, 2)",0.53,0.6636561233333276,0.04476605857119878,0.5,1235
4,"(2, 4)",0.516,0.6710543155904938,0.0448998886412873,0.5,1235
4,"(3, 1)",0.512,0.656398265110556,0.05306599664568639,0.5,1235
4,"(3, 3)",0.52,0.6560841766548088,0.041952353926806046,0.5,1235
5,"(0, 0)",0.49400000000000005,0.6869216604945092,0.033226495451672305,0.5,1235
5,"(0, 2)",0.526,0.6719129215628918,0.05173006862551025,0.5,1235
5,"(0, 4)",0.5479999999999999,0.6383961656553825,0.04737087712930805,0.5,1235
5,"(1, 1)",0.518,0.709919570574559,0.015999999999999993,0.5,1235
5,"(1, 3)",0.5279999999999999,0.6696058007048852,0.040000000000000015,0.5,1235
5,"(2, 0)",0.51,0.6703863289302742,0.03773592452822641,0.5,1235
5,"(2, 2)",0.45,0.6660211347162114,0.041036569057366405,0.5,1235
5,"(2, 4)",0.534,0.6835394493781065,0.04454211490264019,0.5,1235
5,"(3, 1)",0.552,0.6633241601998001,0.048538644398046386,0.5,1235
5,"(3, 3)",0.4680000000000001,0.6583950784019502,0.04512205669071392,0.5,1235
6,"(0, 0)",0.48200000000000004,0.6706768626984946,0.07858753081755401,0.5,1235
6,"(0, 2)",0.49799999999999994,0.6550227202515547,0.0656048778674269,0.5,1235
6,"(0, 4)",0.562,0.647402612770991,0.04732863826479694,0.5,1235
6,"(1, 1)",0.538,0.7053990660405476,0.04294182110716777,0.5,1235
6,"(1, 3)",0.524,0.677268407710817,0.06069596362197407,0.5,1235
6,"(2, 0)",0.5280000000000001,0.6639909099960413,0.04000000000000002,0.5,1235
6,"(2, 2)",0.454,0.6683516323711375,0.04833218389437829,0.5,1235
6,"(2, 4)",0.5199999999999999,0.6771960944499766,0.04543126676640219,0.5,1235
6,"(3, 1)",0.6060000000000001,0.6647584338562644,0.02863564212655271,0.5,1235
6,"(3, 3)",0.528,0.6545623487777176,0.045999999999999985,0.5,1235
7,"(0, 0)",0.5399999999999999,0.679346274759331,0.030983866769659345,0.5,1235
7,"(0, 2)",0.506,0.6609739528934939,0.049152822909778036,0.5,1235
7,"(0, 4)",0.53,0.64436925922369,0.044045431091090485,0.5,1235
7,"(1, 1)",0.51,0.710315602897076,0.0485386443980464,0.5,1235
7,"(1, 3)",0.526,0.6772001977324837,0.0544426303552648,0.5,1235
7,"(2, 0)",0.5079999999999999,0.6671827686020909,0.045782092569038396,0.5,1235
7,"(2, 2)",0.46799999999999997,0.6722687938112858,0.0512249938994628,0.5,1235
7,"(2, 4)",0.48200000000000004,0.6873056232696052,0.0454312667664022,0.5,1235
7,"(3, 1)",0.5820000000000001,0.6650003201888215,0.027202941017470887,0.5,1235
7,"(3, 3)",0.532,0.6603860412151286,0.05249761899362674,0.5,1235
8,"(0, 0)",0.5280000000000001,0.6737924324965606,0.06452906321960672,0.5,1235
8,"(0, 2)",0.548,0.6539046235078999,0.048538644398046386,0.5,1235
8,"(0, 4)",0.534,0.6480680715673658,0.042941821107167794,0.5,1235
8,"(1, 1)",0.476,0.7099060824990863,0.04270831300812523,0.5,1235
8,"(1, 3)",0.516,0.6692564808799363,0.049152822909778036,0.5,1235
8,"(2, 0)",0.542,0.6699975842082938,0.07222188034107117,0.5,1235
8,"(2, 2)",0.5200000000000001,0.6622136286152321,0.04214261501141094,0.5,1235
8,"(2, 4)",0.538,0.6726081941752219,0.05015974481593781,0.5,1235
8,"(3, 1)",0.554,0.6621366457318422,0.045122056690713924,0.5,1235
8,"(3, 3)",0.5219999999999999,0.6521426449146777,0.04565084884205331,0.5,1235
9,"(0, 0)",0.532,0.6671025710027185,0.05,0.5,1235
9,"(0, 2)",0.544,0.6576531899172711,0.025612496949731417,0.5,1235
9,"(0, 4)",0.496,0.6473668310268217,0.034,0.5,1235
9,"(1, 1)",0.4720000000000001,0.7027414430883256,0.0664529909033446,0.5,1235
9,"(1, 3)",0.516,0.6754477776544613,0.04123105625617661,0.5,1235
9,"(2, 0)",0.524,0.658526785398195,0.06248199740725325,0.5,1235
9,"(2, 2)",0.534,0.662767490737104,0.06823488843692793,0.5,1235
9,"(2, 4)",0.53,0.6745075220298982,0.05473572873361603,0.5,1235
9,"(3, 1)",0.554,0.6588921835434591,0.04214261501141096,0.5,1235
9,"(3, 3)",0.49000000000000005,0.6511290995442744,0.040792156108742275,0.5,1235
10,"(0, 0)",0.546,0.6809166599359971,0.049152822909778036,0.5,1235
10,"(0, 2)",0.52,0.6540692711578755,0.0451220566907139,0.5,1235
10,"(0, 4)",0.496,0.6435665114510708,0.03773592452822642,0.5,1235
10,"(1, 1)",0.4580000000000001,0.7150853593439945,0.04142463035441596,0.5,1235
10,"(1, 3)",0.546,0.6862921236430433,0.04142463035441597,0.5,1235
10,"(2, 0)",0.544,0.6603499109408593,0.03104834939252006,0.5,1235
10,"(2, 2)",0.588,0.6581788829138828,0.03487119154832538,0.5,1235
10,"(2, 4)",0.53,0.6806449960367372,0.06390618123468184,0.5,1235
10,"(3, 1)",0.53,0.6577361586165273,0.03200000000000001,0.5,1235
10,"(3, 3)",0.524,0.6603002488965323,0.046861498055439925,0.5,1235
11,"(0, 0)",0.542,0.6832818003680059,0.04489988864128729,0.5,1235
11,"(0, 2)",0.54,0.6504367099783371,0.03072458299147445,0.5,1235
11,"(0, 4)",0.48999999999999994,0.6469621261595387,0.04454211490264016,0.5,1235
11,"(1, 1)",0.462,0.7124332892178576,0.046647615158762416,0.5,1235
11,"(1, 3)",0.526,0.6783800909092368,0.04454211490264017,0.5,1235
11,"(2, 0)",0.512,0.6604724269687813,0.0523067873224881,0.5,1235
11,"(2, 2)",0.562,0.6608863138347629,0.04199999999999999,0.5,1235
11,"(2, 4)",0.5319999999999999,0.6695473085814126,0.05230678732248808,0.5,1235
11,"(3, 1)",0.554,0.6713530683524711,0.0606630035524124,0.5,1235
11,"(3, 3)",0.5,0.6655405914668551,0.08534635317340748,0.5,1235
12,"(0, 0)",0.5499999999999999,0.6822952906478009,0.04123105625617662,0.5,1235
12,"(0, 2)",0.528,0.658058936159309,0.03878143885933065,0.5,1235
12,"(0, 4)",0.5080000000000001,0.650612628381591,0.043863424398922636,0.5,1235
12,"(1, 1)",0.512,0.7087135797084207,0.029732137494637025,0.5,1235
12,"(1, 3)",0.5120000000000001,0.6866981352543429,0.04749736834815167,0.5,1235
12,"(2, 0)",0.516,0.657905598369053,0.05851495535331115,0.5,1235
12,"(2, 2)",0.506,0.6628018157149163,0.04686149805543992,0.5,1235
12,"(2, 4)",0.5379999999999999,0.673057614118271,0.053851648071345064,0.5,1235
12,"(3, 1)",0.554,0.6618064968057494,0.06645299090334461,0.5,1235
12,"(3, 3)",0.526,0.6542844753236322,0.0551724568965349,0.5,1235
13,"(0, 0)",0.5160000000000001,0.6797186918621162,0.04454211490264017,0.5,1235
13,"(0, 2)",0.538,0.6567510381678549,0.032496153618543855,0.5,1235
13,"(0, 4)",0.5239999999999999,0.6501140415193051,0.04237924020083419,0.5,1235
13,"(1, 1)",0.506,0.7099881681424022,0.04363484845854285,0.5,1235
13,"(1, 3)",0.538,0.6757544835296864,0.021540659228538032,0.5,1235
13,"(2, 0)",0.516,0.6621743391342635,0.039191835884530846,0.5,1235
13,"(2, 2)",0.476,0.6656206059551036,0.04882622246293481,0.5,1235
13,"(2, 4)",0.5040000000000001,0.6703856728045771,0.07735631842325486,0.5,1235
13,"(3, 1)",0.5579999999999999,0.6628034393895064,0.04219004621945797,0.5,1235
13,"(3, 3)",0.5720000000000001,0.6594620331450257,0.05173006862551026,0.5,1235
14,"(0, 0)",0.532,0.6778114057941717,0.05234500931320962,0.5,1235
14,"(0, 2)",0.53,0.6551463353738184,0.05919459434779496,0.5,1235
14,"(0, 4)",0.534,0.6477215105639059,0.031240998703626618,0.5,1235
14,"(1, 1)",0.5039999999999999,0.7130612200834161,0.03249615361854385,0.5,1235
14,"(1, 3)",0.528,0.6713426858202304,0.051730068625510245,0.5,1235
14,"(2, 0)",0.49000000000000005,0.6686998263635539,0.04983974317750846,0.5,1235
14,"(2, 2)",0.47800000000000004,0.672694207025549,0.04019950248448357,0.5,1235
14,"(2, 4)",0.466,0.672242510771657,0.051380930314660525,0.5,1235
14,"(3, 1)",0.52,0.6685982082623898,0.049355850717012276,0.5,1235
14,"(3, 3)",0.534,0.6585071850057622,0.039038442591886276,0.5,1235
15,"(0, 0)",0.538,0.6799903778361692,0.057131427428342804,0.5,1235
15,"(0, 2)",0.518,0.6667220521897934,0.05370288632839021,0.5,1235
15,"(0, 4)",0.552,0.6543891419804176,0.03693237062523879,0.5,1235
15,"(1, 1)",0.4779999999999999,0.7112418379021197,0.05688585061331157,0.5,1235
15,"(1, 3)",0.526,0.6684508857298186,0.038,0.5,1235
15,"(2, 0)",0.512,0.6725603803132094,0.05744562646538029,0.5,1235
15,"(2, 2)",0.5160000000000001,0.6731919719022004,0.062,0.5,1235
15,"(2, 4)",0.446,0.6795529343491444,0.058787753826796275,0.5,1235
15,"(3, 1)",0.48999999999999994,0.6618367042439739,0.06764613810115104,0.5,1235
15,"(3, 3)",0.524,0.6624304585118649,0.044,0.5,1235
16,"(0, 0)",0.5720000000000001,0.6725938125602858,0.0626418390534633,0.5,1235
16,"(0, 2)",0.5,0.6766902712499439,0.054258639865002144,0.5,1235
16,"(0, 4)",0.504,0.6596605416183147,0.0571314274283428,0.5,1235
16,"(1, 1)",0.49399999999999994,0.7106614696870389,0.07493997598078077,0.5,1235
16,"(1, 3)",0.5,0.663092628034465,0.04853864439804638,0.5,1235
16,"(2, 0)",0.552,0.6663040677914409,0.04565084884205331,0.5,1235
16,"(2, 2)",0.528,0.6744180441411218,0.04963869458396343,0.5,1235
16,"(2, 4)",0.45,0.6648909144615647,0.058103356185335804,0.5,1235
16,"(3, 1)",0.49400000000000005,0.6647495431574727,0.033226495451672305,0.5,1235
16,"(3, 3)",0.51,0.6625901302363434,0.038000000000000006,0.5,1235
17,"(0, 0)",0.5439999999999999,0.6644805147920639,0.03249615361854383,0.5,1235
17,"(0, 2)",0.462,0.684362648899226,0.051419840528729756,0.5,1235
17,"(0, 4)",0.47800000000000004,0.6525822714006057,0.040792156108742275,0.5,1235
17,"(1, 1)",0.476,0.7162876916778832,0.046000000000000006,0.5,1235
17,"(1, 3)",0.526,0.6775372254062206,0.020000000000000007,0.5,1235
17,"(2, 0)",0.54,0.6577484070802038,0.038418745424597084,0.5,1235
17,"(2, 2)",0.504,0.6688917490073251,0.057445626465380296,0.5,1235
17,"(2, 4)",0.47400000000000003,0.675027025429424,0.06148170459575761,0.5,1235
17,"(3, 1)",0.45999999999999996,0.6691328154325559,0.0457820925690384,0.5,1235
17,"(3, 3)",0.522,0.6641962362772216,0.03464101615137754,0.5,1235
18,"(0, 0)",0.512,0.6699586435421033,0.043634848458542846,0.5,1235
18,"(0, 2)",0.49000000000000005,0.6653895498042234,0.032802438933713464,0.5,1235
18,"(0, 4)",0.48200000000000004,0.6515352112209347,0.0652686754883229,0.5,1235
18,"(1, 1)",0.5320000000000001,0.7114277419648499,0.05063595560468865,0.5,1235
18,"(1, 3)",0.52,0.6807861575498325,0.044766058571198794,0.5,1235
18,"(2, 0)",0.54,0.6596993415836513,0.04454211490264017,0.5,1235
18,"(2, 2)",0.544,0.6657401768795908,0.05528109984434101,0.5,1235
18,"(2, 4)",0.51,0.6744458631093191,0.049355850717012276,0.5,1235
18,"(3, 1)",0.442,0.6625844610024435,0.06118823416311342,0.5,1235
18,"(3, 3)",0.508,0.662423541414276,0.05986651818838307,0.5,1235
19,"(0, 0)",0.502,0.6757788444241959,0.06633249580710801,0.5,1235
19,"(0, 2)",0.538,0.6667207448788723,0.057131427428342804,0.5,1235
19,"(0, 4)",0.506,0.6495760500416357,0.0637495098020369,0.5,1235
19,"(1, 1)",0.4840000000000001,0.7175927847549187,0.07644605941446557,0.5,1235
19,"(1, 3)",0.492,0.6787471776744112,0.05455272678794342,0.5,1235
19,"(2, 0)",0.5720000000000001,0.6653639374472844,0.07472616676907762,0.5,1235
19,"(2, 2)",0.5539999999999999,0.6649475735989423,0.031048349392520058,0.5,1235
19,"(2, 4)",0.4860000000000001,0.6735828255560035,0.03577708763999665,0.5,1235
19,"(3, 1)",0.454,0.6585615040640554,0.04044749683231337,0.5,1235
19,"(3, 3)",0.534,0.6581658198559873,0.0593632883186233,0.5,1235
20,"(0, 0)",0.476,0.6784670580169542,0.043081318457076044,0.5,1235
20,"(0, 2)",0.55,0.6691767519319184,0.05674504383644442,0.5,1235
20,"(0, 4)",0.524,0.6560782056229614,0.023999999999999997,0.5,1235
20,"(1, 1)",0.522,0.7046076913167721,0.04044749683231337,0.5,1235
20,"(1, 3)",0.48599999999999993,0.6839727456935595,0.060663003552412394,0.5,1235
20,"(2, 0)",0.532,0.6767634630647734,0.024979991993593596,0.5,1235
20,"(2, 2)",0.518,0.6615105611190439,0.052191953402799564,0.5,1235
20,"(2, 4)",0.5,0.6767984403368631,0.04915282290977803,0.5,1235
20,"(3, 1)",0.488,0.6672713271132708,0.05528109984434102,0.5,1235
20,"(3, 3)",0.526,0.6783970756754603,0.039799497484264805,0.5,1235
21,"(0, 0)",0.466,0.6731643510100274,0.0382099463490856,0.5,1235
21,"(0, 2)",0.596,0.6665588430753107,0.037947331922020565,0.5,1235
21,"(0, 4)",0.5279999999999999,0.6554299985579995,0.03666060555964674,0.5,1235
21,"(1, 1)",0.584,0.7072124927156986,0.04963869458396344,0.5,1235
21,"(1, 3)",0.5280000000000001,0.6794366725866665,0.05381449618829484,0.5,1235
21,"(2, 0)",0.538,0.6726944300894326,0.05946427498927402,0.5,1235
21,"(2, 2)",0.536,0.662480643073779,0.05617828762075255,0.5,1235
21,"(2, 4)",0.4840000000000001,0.6762200754165487,0.03979949748426479,0.5,1235
21,"(3, 1)",0.48200000000000004,0.6689419360029373,0.03820994634908561,0.5,1235
21,"(3, 3)",0.544,0.6706581445510417,0.06053098380168623,0.5,1235
22,"(0, 0)",0.484,0.6700262288183638,0.0656048778674269,0.5,1235
22,"(0, 2)",0.6040000000000001,0.6664221564279168,0.026000000000000013,0.5,1235
22,"(0, 4)",0.526,0.6523433871750313,0.03231098884280704,0.5,1235
22,"(1, 1)",0.562,0.7148954175182526,0.07031358332498779,0.5,1235
22,"(1, 3)",0.506,0.6871550823683248,0.042142615011410964,0.5,1235
22,"(2, 0)",0.528,0.6638876925815859,0.056,0.5,1235
22,"(2, 2)",0.542,0.6667708154912245,0.053814496188294855,0.5,1235
22,"(2, 4)",0.488,0.6748743858063513,0.042895221179054456,0.5,1235
22,"(3, 1)",0.488,0.6648872653268905,0.06148170459575761,0.5,1235
22,"(3, 3)",0.5279999999999999,0.6630555625292709,0.06873136110975833,0.5,1235
23,"(0, 0)",0.5040000000000001,0.6784192527350217,0.053851648071345036,0.5,1235
23,"(0, 2)",0.5760000000000001,0.6676732488516586,0.03979949748426482,0.5,1235
23,"(0, 4)",0.5480000000000002,0.6536891127180199,0.04454211490264019,0.5,1235
23,"(1, 1)",0.5520000000000002,0.7144016033428879,0.05079370039680119,0.5,1235
23,"(1, 3)",0.502,0.6855014067355509,0.045650848842053324,0.5,1235
23,"(2, 0)",0.528,0.6617571835119486,0.05095095681142801,0.5,1235
23,"(2, 2)",0.532,0.6712986437620687,0.0647765389628066,0.5,1235
23,"(2, 4)",0.49000000000000005,0.671303688582937,0.028284271247461905,0.5,1235
23,"(3, 1)",0.47800000000000004,0.6564739852217759,0.0632771680782255,0.5,1235
23,"(3, 3)",0.5539999999999999,0.6557252479745467,0.031559467676119016,0.5,1235
24,"(0, 0)",0.516,0.6725382498642646,0.046690470119715013,0.5,1235
24,"(0, 2)",0.524,0.6656743690000881,0.030724582991474448,0.5,1235
24,"(0, 4)",0.572,0.6508154267612034,0.048332183894378294,0.5,1235
24,"(1, 1)",0.5719999999999998,0.7110884801251864,0.056,0.5,1235
24,"(1, 3)",0.506,0.6812483305411003,0.054442630355264796,0.5,1235
24,"(2, 0)",0.5120000000000001,0.6617110002511826,0.054442630355264796,0.5,1235
24,"(2, 2)",0.542,0.6599040763213749,0.03155946767611903,0.5,1235
24,"(2, 4)",0.51,0.6764054763508429,0.04123105625617662,0.5,1235
24,"(3, 1)",0.5680000000000001,0.6647192868920612,0.05895761189193471,0.5,1235
24,"(3, 3)",0.542,0.6623638210083506,0.0397994974842648,0.5,1235
25,"(0, 0)",0.5080000000000001,0.6811582683213424,0.06003332407921453,0.5,1235
25,"(0, 2)",0.516,0.6628959083424367,0.030724582991474438,0.5,1235
25,"(0, 4)",0.586,0.6586671349778325,0.060000000000000005,0.5,1235
25,"(1, 1)",0.46399999999999997,0.7207832496237738,0.059464274989274035,0.5,1235
25,"(1, 3)",0.514,0.6801092061173267,0.04294182110716778,0.5,1235
25,"(2, 0)",0.5039999999999999,0.6547774569349925,0.032496153618543855,0.5,1235
25,"(2, 2)",0.514,0.6633908725450585,0.057306195127577605,0.5,1235
25,"(2, 4)",0.522,0.676283053774804,0.0457820925690384,0.5,1235
25,"(3, 1)",0.5860000000000001,0.6802308129347298,0.04270831300812525,0.5,1235
25,"(3, 3)",0.5519999999999999,0.6595926774673919,0.05043808085167397,0.5,1235
26,"(0, 0)",0.518,0.6758662187627505,0.02569046515733027,0.5,1235
26,"(0, 2)",0.558,0.6650740346460802,0.048166378315169206,0.5,1235
26,"(0, 4)",0.5660000000000001,0.6638436275597859,0.054990908339470096,0.5,1235
26,"(1, 1)",0.47800000000000004,0.7078191333250599,0.05291502622129181,0.5,1235
26,"(1, 3)",0.518,0.6837903941620974,0.04200000000000001,0.5,1235
26,"(2, 0)",0.534,0.6553390399867742,0.044542114902640165,0.5,1235
26,"(2, 2)",0.534,0.6598725764817329,0.044721359549995794,0.5,1235
26,"(2, 4)",0.506,0.6788099016902125,0.03878143885933065,0.5,1235
26,"(3, 1)",0.5119999999999999,0.6712782761552349,0.0551361950083609,0.5,1235
26,"(3, 3)",0.6080000000000001,0.6572224321203766,0.05043808085167397,0.5,1235
27,"(0, 0)",0.514,0.6704117218799235,0.04489988864128729,0.5,1235
27,"(0, 2)",0.544,0.6669861929350414,0.04386342439892262,0.5,1235
27,"(0, 4)",0.532,0.6538373734467536,0.04816637831516919,0.5,1235
27,"(1, 1)",0.49000000000000005,0.7133344725690582,0.035777087639996645,0.5,1235
27,"(1, 3)",0.518,0.681212560075474,0.06575712889109439,0.5,1235
27,"(2, 0)",0.564,0.6590182712136584,0.043634848458542874,0.5,1235
27,"(2, 2)",0.532,0.6621831797825579,0.056603886792339624,0.5,1235
27,"(2, 4)",0.5199999999999999,0.6789333390364359,0.04476605857119877,0.5,1235
27,"(3, 1)",0.49000000000000005,0.672247196142819,0.05517245689653488,0.5,1235
27,"(3, 3)",0.596,0.6604252368229421,0.03800000000000001,0.5,1235
28,"(0, 0)",0.5,0.6733112233287915,0.06705221845696085,0.5,1235
28,"(0, 2)",0.508,0.6576306596715361,0.057584720195551865,0.5,1235
28,"(0, 4)",0.506,0.6599878890503731,0.02856571371417141,0.5,1235
28,"(1, 1)",0.5119999999999999,0.7119889257835808,0.040792156108742296,0.5,1235
28,"(1, 3)",0.484,0.6775482366825978,0.06693280212272604,0.5,1235
28,"(2, 0)",0.556,0.6591343326910534,0.04422668877499198,0.5,1235
28,"(2, 2)",0.51,0.6636206326616698,0.01959591794226542,0.5,1235
28,"(2, 4)",0.508,0.676830168822803,0.04422668877499197,0.5,1235
28,"(3, 1)",0.51,0.67061645035053,0.04600000000000001,0.5,1235
28,"(3, 3)",0.5660000000000001,0.6653549821967593,0.04732863826479695,0.5,1235
29,"(0, 0)",0.504,0.6733239941216786,0.03919183588453085,0.5,1235
29,"(0, 2)",0.484,0.6649162298052971,0.04214261501141095,0.5,1235
29,"(0, 4)",0.538,0.6570197265495149,0.04935585071701226,0.5,1235
29,"(1, 1)",0.5720000000000001,0.7133749939513858,0.052763623833091695,0.5,1235
29,"(1, 3)",0.5040000000000001,0.680140545967954,0.05851495535331118,0.5,1235
29,"(2, 0)",0.512,0.6606158516093652,0.05799999999999998,0.5,1235
29,"(2, 2)",0.48200000000000004,0.6539806288474569,0.05043808085167398,0.5,1235
29,"(2, 4)",0.5199999999999999,0.6789724191238238,0.05782732917920383,0.5,1235
29,"(3, 1)",0.522,0.6757418427874565,0.04312771730569565,0.5,1235
29,"(3, 3)",0.534,0.6652079328188304,0.04770744176750626,0.5,1235
