gen,island,rle_novelty,diversity,temp,seed
42,"(2, 0)",0.471,0.033207679834640666,0.5,1234
42,"(2, 2)",0.5385000000000001,0.03539420856580918,0.5,1234
42,"(2, 4)",0.5235,0.0445645599103144,0.5,1234
42,"(3, 1)",0.5115000000000001,0.05087976021956078,0.5,1234
42,"(3, 3)",0.514,0.03088689042296101,0.5,1234
43,"(0, 0)",0.523,0.032783379935571025,0.5,1234
43,"(0, 2)",0.514,0.03835361782153022,0.5,1234
43,"(0, 4)",0.526,0.029664793948382655,0.5,1234
43,"(1, 1)",0.5105000000000001,0.02617250465660481,0.5,1234
43,"(1, 3)",0.5319999999999999,0.031507935508376314,0.5,1234
43,"(2, 0)",0.49949999999999994,0.030315012782448247,0.5,1234
43,"(2, 2)",0.5385000000000001,0.03761316258971054,0.5,1234
43,"(2, 4)",0.5445000000000001,0.03925557285278106,0.5,1234
43,"(3, 1)",0.496,0.0433474336033865,0.5,1234
43,"(3, 3)",0.516,0.03758656674930553,0.5,1234
44,"(0, 0)",0.5225000000000001,0.028961180915149168,0.5,1234
44,"(0, 2)",0.5250000000000001,0.03148015247739439,0.5,1234
44,"(0, 4)",0.5160000000000001,0.028705400188814664,0.5,1234
44,"(1, 1)",0.5235000000000001,0.031220986531498334,0.5,1234
44,"(1, 3)",0.5180000000000001,0.03269556544854364,0.5,1234
44,"(2, 0)",0.496,0.03433292880020578,0.5,1234
44,"(2, 2)",0.5395000000000001,0.03583294573433785,0.5,1234
44,"(2, 4)",0.532,0.025495097567963938,0.5,1234
44,"(3, 1)",0.5105000000000001,0.03798354907061741,0.5,1234
44,"(3, 3)",0.514,0.05004747745890896,0.5,1234
45,"(0, 0)",0.5105000000000001,0.039934321078490875,0.5,1234
45,"(0, 2)",0.5039999999999999,0.03456515586540874,0.5,1234
45,"(0, 4)",0.4999999999999999,0.04476605857119879,0.5,1234
45,"(1, 1)",0.519,0.03412843389316306,0.5,1234
45,"(1, 3)",0.5199999999999999,0.031160872901765783,0.5,1234
45,"(2, 0)",0.47999999999999987,0.03734635189680514,0.5,1234
45,"(2, 2)",0.5475,0.03955692101263697,0.5,1234
45,"(2, 4)",0.5275000000000001,0.02711088342345193,0.5,1234
45,"(3, 1)",0.5145,0.03249615361854386,0.5,1234
45,"(3, 3)",0.5135,0.03335790760824188,0.5,1234
46,"(0, 0)",0.5035000000000001,0.035815499438092445,0.5,1234
46,"(0, 2)",0.5010000000000001,0.03207802986469089,0.5,1234
46,"(0, 4)",0.512,0.031224989991991997,0.5,1234
46,"(1, 1)",0.5189999999999999,0.03948100809249937,0.5,1234
46,"(1, 3)",0.4995000000000001,0.03837642505497354,0.5,1234
46,"(2, 0)",0.5080000000000001,0.03367491648096548,0.5,1234
46,"(2, 2)",0.531,0.034824560298731704,0.5,1234
46,"(2, 4)",0.5315000000000001,0.02889636655359977,0.5,1234
46,"(3, 1)",0.5025,0.03785168424258029,0.5,1234
46,"(3, 3)",0.491,0.040727754664356346,0.5,1234
47,"(0, 0)",0.5099999999999999,0.042833981836854725,0.5,1234
47,"(0, 2)",0.5105,0.04510820324508615,0.5,1234
47,"(0, 4)",0.5205,0.026570660511172843,0.5,1234
47,"(1, 1)",0.516,0.04152107898405341,0.5,1234
47,"(1, 3)",0.5069999999999999,0.0518917141748083,0.5,1234
47,"(2, 0)",0.5014999999999998,0.028892040426387336,0.5,1234
47,"(2, 2)",0.5255,0.04057092555020159,0.5,1234
47,"(2, 4)",0.542,0.03548238999842035,0.5,1234
47,"(3, 1)",0.5025000000000002,0.041021335911937344,0.5,1234
47,"(3, 3)",0.4785000000000001,0.031527765540868904,0.5,1234
48,"(0, 0)",0.5050000000000001,0.04838388161361178,0.5,1234
48,"(0, 2)",0.5255000000000001,0.029979159427842544,0.5,1234
48,"(0, 4)",0.509,0.04296510211788169,0.5,1234
48,"(1, 1)",0.4995,0.0378021163428716,0.5,1234
48,"(1, 3)",0.518,0.03858432324144096,0.5,1234
48,"(2, 0)",0.4910000000000001,0.0366878726556883,0.5,1234
48,"(2, 2)",0.529,0.039808918598726095,0.5,1234
48,"(2, 4)",0.5185000000000002,0.0447660585711988,0.5,1234
48,"(3, 1)",0.48149999999999993,0.041364235759892884,0.5,1234
48,"(3, 3)",0.497,0.03848376280978772,0.5,1234
49,"(0, 0)",0.5094999999999998,0.03238440982942256,0.5,1234
49,"(0, 2)",0.528,0.030310889132455367,0.5,1234
49,"(0, 4)",0.5109999999999999,0.041889736213062995,0.5,1234
49,"(1, 1)",0.5285,0.03850649295898032,0.5,1234
49,"(1, 3)",0.506,0.024000000000000007,0.5,1234
49,"(2, 0)",0.5135,0.04165033013074446,0.5,1234
49,"(2, 2)",0.5235000000000001,0.03263433774416145,0.5,1234
49,"(2, 4)",0.505,0.04541750763747391,0.5,1234
49,"(3, 1)",0.489,0.029064583258667242,0.5,1234
49,"(3, 3)",0.49750000000000016,0.03389690251335659,0.5,1234
0,"(0, 0)",0.5055000000000001,0.05370288632839021,0.5,1235
0,"(0, 2)",0.5125,0.05380288096375509,0.5,1235
0,"(0, 4)",0.512,0.03853245385386195,0.5,1235
0,"(1, 1)",0.48650000000000004,0.055036351623268046,0.5,1235
0,"(1, 3)",0.5245,0.030347981810987055,0.5,1235
0,"(2, 0)",0.49650000000000005,0.04650537603331469,0.5,1235
0,"(2, 2)",0.5194999999999999,0.057312738549121875,0.5,1235
0,"(2, 4)",0.512,0.028999999999999998,0.5,1235
0,"(3, 1)",0.509,0.0548270006474912,0.5,1235
0,"(3, 3)",0.4835,0.04874423042781577,0.5,1235
1,"(0, 0)",0.49949999999999994,0.034842502780368705,0.5,1235
1,"(0, 2)",0.5170000000000001,0.03385262175962151,0.5,1235
1,"(0, 4)",0.5265000000000001,0.04043204174908807,0.5,1235
1,"(1, 1)",0.49449999999999994,0.03102821296820042,0.5,1235
1,"(1, 3)",0.507,0.0408013480169467,0.5,1235
1,"(2, 0)",0.525,0.03376388603226827,0.5,1235
1,"(2, 2)",0.5195,0.03733630940518895,0.5,1235
1,"(2, 4)",0.508,0.04270831300812525,0.5,1235
1,"(3, 1)",0.5105000000000001,0.04035777496344416,0.5,1235
1,"(3, 3)",0.49349999999999994,0.04905099387372288,0.5,1235
2,"(0, 0)",0.502,0.04342810150121694,0.5,1235
2,"(0, 2)",0.5305000000000001,0.04194043395102154,0.5,1235
2,"(0, 4)",0.5215,0.04295055296500852,0.5,1235
2,"(1, 1)",0.506,0.04576843890717708,0.5,1235
2,"(1, 3)",0.5185000000000001,0.03238440982942257,0.5,1235
2,"(2, 0)",0.527,0.040678618462283114,0.5,1235
2,"(2, 2)",0.509,0.03229163978493506,0.5,1235
2,"(2, 4)",0.5065000000000001,0.03325657829663179,0.5,1235
2,"(3, 1)",0.5305000000000001,0.038716921365211876,0.5,1235
2,"(3, 3)",0.5185000000000001,0.036643553321150504,0.5,1235
3,"(0, 0)",0.5105,0.045637155914890225,0.5,1235
3,"(0, 2)",0.5559999999999999,0.040357774963444164,0.5,1235
3,"(0, 4)",0.4925,0.04080441152620633,0.5,1235
3,"(1, 1)",0.5,0.05938013135721409,0.5,1235
3,"(1, 3)",0.5149999999999999,0.04279018579066934,0.5,1235
3,"(2, 0)",0.5185000000000001,0.04072775466435635,0.5,1235
3,"(2, 2)",0.507,0.035982634700644146,0.5,1235
3,"(2, 4)",0.5145000000000001,0.021183720164314877,0.5,1235
3,"(3, 1)",0.534,0.03774586070021453,0.5,1235
3,"(3, 3)",0.5259999999999999,0.023537204591879652,0.5,1235
4,"(0, 0)",0.5045,0.04415880433163924,0.5,1235
4,"(0, 2)",0.5609999999999999,0.0385356977359954,0.5,1235
4,"(0, 4)",0.48900000000000005,0.04001249804748511,0.5,1235
4,"(1, 1)",0.4870000000000001,0.03645202326346236,0.5,1235
4,"(1, 3)",0.4879999999999999,0.03542245050811703,0.5,1235
4,"(2, 0)",0.5280000000000001,0.031874754901018466,0.5,1235
4,"(2, 2)",0.499,0.03128498042192132,0.5,1235
4,"(2, 4)",0.5295000000000001,0.03845451859014752,0.5,1235
4,"(3, 1)",0.5185000000000001,0.03556683848755749,0.5,1235
4,"(3, 3)",0.5395,0.028809720581775878,0.5,1235
5,"(0, 0)",0.5269999999999999,0.03442019755899146,0.5,1235
5,"(0, 2)",0.546,0.044099319722644255,0.5,1235
5,"(0, 4)",0.5045,0.04664761515876241,0.5,1235
5,"(1, 1)",0.49450000000000005,0.031543620591175006,0.5,1235
5,"(1, 3)",0.5,0.039733487136167644,0.5,1235
5,"(2, 0)",0.5269999999999999,0.040801348016946695,0.5,1235
5,"(2, 2)",0.49750000000000005,0.03293933818400122,0.5,1235
5,"(2, 4)",0.5195000000000001,0.03195309061734092,0.5,1235
5,"(3, 1)",0.522,0.03231098884280704,0.5,1235
5,"(3, 3)",0.5205000000000001,0.03915035121170691,0.5,1235
6,"(0, 0)",0.526,0.032783379935571025,0.5,1235
6,"(0, 2)",0.542,0.03514256678161115,0.5,1235
6,"(0, 4)",0.5065000000000001,0.031080540535840133,0.5,1235
6,"(1, 1)",0.5165000000000001,0.02511971337416096,0.5,1235
6,"(1, 3)",0.4995,0.043066808565297696,0.5,1235
6,"(2, 0)",0.5279999999999999,0.03691544392256445,0.5,1235
6,"(2, 2)",0.502,0.037934153476781335,0.5,1235
6,"(2, 4)",0.4995,0.03542245050811702,0.5,1235
6,"(3, 1)",0.529,0.03672533185690771,0.5,1235
6,"(3, 3)",0.518,0.039683119837028956,0.5,1235
7,"(0, 0)",0.5285,0.03293554311074892,0.5,1235
7,"(0, 2)",0.5445,0.037536648758246936,0.5,1235
7,"(0, 4)",0.514,0.037613162589710536,0.5,1235
7,"(1, 1)",0.5215000000000001,0.025317977802344342,0.5,1235
7,"(1, 3)",0.495,0.04635730794599703,0.5,1235
7,"(2, 0)",0.5294999999999999,0.037479994663820335,0.5,1235
7,"(2, 2)",0.5119999999999999,0.038157568056677825,0.5,1235
7,"(2, 4)",0.5075000000000001,0.038223029707232785,0.5,1235
7,"(3, 1)",0.5075,0.03528101472463626,0.5,1235
7,"(3, 3)",0.48900000000000005,0.03263050719801948,0.5,1235
8,"(0, 0)",0.531,0.027946377224964253,0.5,1235
8,"(0, 2)",0.5209999999999999,0.031685959035509734,0.5,1235
8,"(0, 4)",0.5195000000000001,0.045934736311423426,0.5,1235
8,"(1, 1)",0.5195000000000001,0.033656351555092834,0.5,1235
8,"(1, 3)",0.5015,0.03549647869859771,0.5,1235
8,"(2, 0)",0.531,0.03667424164178452,0.5,1235
8,"(2, 2)",0.5080000000000001,0.02889204042638735,0.5,1235
8,"(2, 4)",0.5175,0.03380458548777074,0.5,1235
8,"(3, 1)",0.5125,0.039022429447690736,0.5,1235
8,"(3, 3)",0.5105000000000001,0.03424543765233554,0.5,1235
9,"(0, 0)",0.5435,0.037603191353926355,0.5,1235
9,"(0, 2)",0.5275000000000001,0.040555517503787324,0.5,1235
9,"(0, 4)",0.5205,0.033237779709240516,0.5,1235
9,"(1, 1)",0.5265,0.03140063693621517,0.5,1235
9,"(1, 3)",0.4969999999999999,0.03203123475609395,0.5,1235
9,"(2, 0)",0.531,0.03519588044075615,0.5,1235
9,"(2, 2)",0.5230000000000001,0.039277856356985684,0.5,1235
9,"(2, 4)",0.5105000000000001,0.03185514087239297,0.5,1235
9,"(3, 1)",0.5235,0.04334454983039968,0.5,1235
9,"(3, 3)",0.48500000000000004,0.04822862220714998,0.5,1235
10,"(0, 0)",0.538,0.02826216552212517,0.5,1235
10,"(0, 2)",0.5195000000000001,0.025865034312755136,0.5,1235
10,"(0, 4)",0.5199999999999999,0.04603259714593563,0.5,1235
10,"(1, 1)",0.5255000000000001,0.03967366884975476,0.5,1235
10,"(1, 3)",0.4765,0.03505709628591622,0.5,1235
10,"(2, 0)",0.532,0.02885740806101617,0.5,1235
10,"(2, 2)",0.5239999999999999,0.03433656942677881,0.5,1235
10,"(2, 4)",0.5295,0.03528101472463626,0.5,1235
10,"(3, 1)",0.5205,0.031368774282716255,0.5,1235
10,"(3, 3)",0.49850000000000005,0.045196791921551266,0.5,1235
11,"(0, 0)",0.5359999999999999,0.04488596662655269,0.5,1235
11,"(0, 2)",0.5029999999999999,0.04409931972264425,0.5,1235
11,"(0, 4)",0.5145,0.033090784215548605,0.5,1235
11,"(1, 1)",0.514,0.03567562192870646,0.5,1235
11,"(1, 3)",0.5105000000000001,0.05208406666150407,0.5,1235
11,"(2, 0)",0.5105000000000001,0.04313930922024598,0.5,1235
11,"(2, 2)",0.5254999999999999,0.04628984769903655,0.5,1235
11,"(2, 4)",0.5320000000000001,0.03562302626111376,0.5,1235
11,"(3, 1)",0.502,0.032419130154894664,0.5,1235
11,"(3, 3)",0.501,0.044930501889028585,0.5,1235
12,"(0, 0)",0.558,0.0298119103715277,0.5,1235
12,"(0, 2)",0.5010000000000001,0.04065402809070708,0.5,1235
12,"(0, 4)",0.5225,0.032996211903792844,0.5,1235
12,"(1, 1)",0.51,0.03456515586540875,0.5,1235
12,"(1, 3)",0.5145,0.053429860565043605,0.5,1235
12,"(2, 0)",0.518,0.03787809393303734,0.5,1235
12,"(2, 2)",0.5185,0.03468068626771969,0.5,1235
12,"(2, 4)",0.515,0.0404073013204297,0.5,1235
12,"(3, 1)",0.5195000000000001,0.024469368606484333,0.5,1235
12,"(3, 3)",0.5165,0.04515528761950255,0.5,1235
13,"(0, 0)",0.5279999999999999,0.03677974986320599,0.5,1235
13,"(0, 2)",0.5029999999999999,0.03398161267509241,0.5,1235
13,"(0, 4)",0.5175000000000001,0.030967725134404055,0.5,1235
13,"(1, 1)",0.5135000000000001,0.04182104733265297,0.5,1235
13,"(1, 3)",0.5249999999999999,0.04992744736114596,0.5,1235
13,"(2, 0)",0.49899999999999994,0.03645545226711637,0.5,1235
13,"(2, 2)",0.53,0.03426368339802364,0.5,1235
13,"(2, 4)",0.5144999999999998,0.034622969254528145,0.5,1235
13,"(3, 1)",0.49400000000000005,0.037815340802378083,0.5,1235
13,"(3, 3)",0.49300000000000005,0.033147398087934446,0.5,1235
14,"(0, 0)",0.511,0.04106093033529563,0.5,1235
14,"(0, 2)",0.502,0.03309078421554861,0.5,1235
14,"(0, 4)",0.511,0.03850649295898032,0.5,1235
14,"(1, 1)",0.5235,0.03462296925452813,0.5,1235
14,"(1, 3)",0.4915000000000001,0.04292726406376256,0.5,1235
14,"(2, 0)",0.48999999999999994,0.0330907842155486,0.5,1235
14,"(2, 2)",0.5145,0.029474565306379003,0.5,1235
14,"(2, 4)",0.5045,0.0359722114972099,0.5,1235
14,"(3, 1)",0.5045,0.04891574388681011,0.5,1235
14,"(3, 3)",0.508,0.037453304260105014,0.5,1235
15,"(0, 0)",0.5105000000000001,0.03887158345115362,0.5,1235
15,"(0, 2)",0.5094999999999998,0.05687706040223949,0.5,1235
15,"(0, 4)",0.49050000000000005,0.0513322510708424,0.5,1235
15,"(1, 1)",0.5165,0.029223278392404916,0.5,1235
15,"(1, 3)",0.5125,0.038842631218803915,0.5,1235
15,"(2, 0)",0.5095000000000002,0.03672533185690771,0.5,1235
15,"(2, 2)",0.5075000000000001,0.02836811590500858,0.5,1235
15,"(2, 4)",0.488,0.0336005952328229,0.5,1235
15,"(3, 1)",0.5285,0.045041647394383794,0.5,1235
15,"(3, 3)",0.5075000000000001,0.04646235034950341,0.5,1235
16,"(0, 0)",0.503,0.037349698793966206,0.5,1235
16,"(0, 2)",0.5035000000000001,0.03295451410656817,0.5,1235
16,"(0, 4)",0.49650000000000005,0.032155870381627066,0.5,1235
16,"(1, 1)",0.5069999999999999,0.03316624790355402,0.5,1235
16,"(1, 3)",0.504,0.039484174044799265,0.5,1235
16,"(2, 0)",0.5435000000000001,0.0345687720348872,0.5,1235
16,"(2, 2)",0.504,0.03930648801406709,0.5,1235
16,"(2, 4)",0.48999999999999994,0.04374928570845472,0.5,1235
16,"(3, 1)",0.525,0.03024896692450836,0.5,1235
16,"(3, 3)",0.499,0.035637059362410926,0.5,1235
17,"(0, 0)",0.521,0.039547439866570375,0.5,1235
17,"(0, 2)",0.5125,0.019868316486305545,0.5,1235
17,"(0, 4)",0.5105000000000001,0.027436289836637907,0.5,1235
17,"(1, 1)",0.5215,0.0352703841770968,0.5,1235
17,"(1, 3)",0.5145,0.03122098653149833,0.5,1235
17,"(2, 0)",0.5239999999999999,0.028857408061016165,0.5,1235
17,"(2, 2)",0.52,0.037185346576306115,0.5,1235
17,"(2, 4)",0.491,0.031606961258558226,0.5,1235
17,"(3, 1)",0.514,0.03138072656902643,0.5,1235
17,"(3, 3)",0.4925,0.03166622806713803,0.5,1235
18,"(0, 0)",0.5175000000000002,0.027069355367278346,0.5,1235
18,"(0, 2)",0.5155,0.02692582403567253,0.5,1235
18,"(0, 4)",0.5240000000000001,0.04019950248448358,0.5,1235
18,"(1, 1)",0.5334999999999999,0.037265936188428175,0.5,1235
18,"(1, 3)",0.523,0.04714604967545001,0.5,1235
18,"(2, 0)",0.5535000000000001,0.031188940347501387,0.5,1235
18,"(2, 2)",0.5325,0.030899029110960752,0.5,1235
18,"(2, 4)",0.5189999999999999,0.03631803959466977,0.5,1235
18,"(3, 1)",0.5415,0.02887905815638731,0.5,1235
18,"(3, 3)",0.49250000000000005,0.03773592452822642,0.5,1235
19,"(0, 0)",0.5105,0.03325657829663179,0.5,1235
19,"(0, 2)",0.525,0.022271057451320096,0.5,1235
19,"(0, 4)",0.5215,0.03353729267546801,0.5,1235
19,"(1, 1)",0.5469999999999999,0.046593991028886984,0.5,1235
19,"(1, 3)",0.5105000000000001,0.042261093218230884,0.5,1235
19,"(2, 0)",0.5319999999999999,0.03785168424258028,0.5,1235
19,"(2, 2)",0.5360000000000001,0.039277856356985684,0.5,1235
19,"(2, 4)",0.5050000000000001,0.03261901286060019,0.5,1235
19,"(3, 1)",0.541,0.04077683165720457,0.5,1235
19,"(3, 3)",0.514,0.03397057550292606,0.5,1235
20,"(0, 0)",0.5245000000000001,0.03944616584663205,0.5,1235
20,"(0, 2)",0.49799999999999994,0.04339066719929531,0.5,1235
20,"(0, 4)",0.5325,0.03498571136907181,0.5,1235
20,"(1, 1)",0.5325,0.04731543088676251,0.5,1235
20,"(1, 3)",0.5045,0.034146742157927755,0.5,1235
20,"(2, 0)",0.5075,0.03653423052426315,0.5,1235
20,"(2, 2)",0.5045000000000001,0.03295451410656817,0.5,1235
20,"(2, 4)",0.514,0.04445222154178575,0.5,1235
20,"(3, 1)",0.546,0.0343911325780353,0.5,1235
20,"(3, 3)",0.512,0.044676615807377355,0.5,1235
21,"(0, 0)",0.5115000000000001,0.03442019755899144,0.5,1235
21,"(0, 2)",0.509,0.027820855486487127,0.5,1235
21,"(0, 4)",0.517,0.04077683165720457,0.5,1235
21,"(1, 1)",0.5115000000000001,0.04519679192155125,0.5,1235
21,"(1, 3)",0.502,0.0289654967159205,0.5,1235
21,"(2, 0)",0.5165,0.0478957200593122,0.5,1235
21,"(2, 2)",0.489,0.04441565039487772,0.5,1235
21,"(2, 4)",0.49800000000000005,0.04150602365922326,0.5,1235
21,"(3, 1)",0.5485,0.037745860700214545,0.5,1235
21,"(3, 3)",0.5145,0.04112177038990418,0.5,1235
22,"(0, 0)",0.5015,0.03766961640367474,0.5,1235
22,"(0, 2)",0.5045,0.035014282800023215,0.5,1235
22,"(0, 4)",0.5045,0.03496784236981172,0.5,1235
22,"(1, 1)",0.508,0.04397726685459205,0.5,1235
22,"(1, 3)",0.5085,0.036942522924131756,0.5,1235
22,"(2, 0)",0.5015,0.03636963018783667,0.5,1235
22,"(2, 2)",0.49750000000000005,0.036386810797320514,0.5,1235
22,"(2, 4)",0.5075,0.033207679834640666,0.5,1235
22,"(3, 1)",0.5280000000000001,0.032000000000000015,0.5,1235
22,"(3, 3)",0.5305000000000001,0.024346457647879707,0.5,1235
23,"(0, 0)",0.5105,0.050047477458908966,0.5,1235
23,"(0, 2)",0.5165,0.032802438933713464,0.5,1235
23,"(0, 4)",0.518,0.029643717715563286,0.5,1235
23,"(1, 1)",0.5125000000000001,0.0478539444560216,0.5,1235
23,"(1, 3)",0.507,0.03653765181289024,0.5,1235
23,"(2, 0)",0.511,0.03470950878361721,0.5,1235
23,"(2, 2)",0.512,0.03787809393303735,0.5,1235
23,"(2, 4)",0.5245,0.04582575694955839,0.5,1235
23,"(3, 1)",0.5575,0.03272613634390716,0.5,1235
23,"(3, 3)",0.5335,0.043849173310337344,0.5,1235
24,"(0, 0)",0.49350000000000016,0.0360416425818802,0.5,1235
24,"(0, 2)",0.5209999999999999,0.039481008092499374,0.5,1235
24,"(0, 4)",0.51,0.028892040426387332,0.5,1235
24,"(1, 1)",0.5065000000000002,0.040546269865426594,0.5,1235
24,"(1, 3)",0.5289999999999999,0.030899029110960773,0.5,1235
24,"(2, 0)",0.507,0.03713152299596664,0.5,1235
24,"(2, 2)",0.5095000000000001,0.03761648574760807,0.5,1235
24,"(2, 4)",0.52,0.0355808937493144,0.5,1235
24,"(3, 1)",0.5485,0.03320767983464067,0.5,1235
24,"(3, 3)",0.4999999999999999,0.04543952024394624,0.5,1235
25,"(0, 0)",0.5145,0.035954832776693604,0.5,1235
25,"(0, 2)",0.528,0.04153311931459038,0.5,1235
25,"(0, 4)",0.538,0.03479942528261064,0.5,1235
25,"(1, 1)",0.505,0.03238440982942256,0.5,1235
25,"(1, 3)",0.507,0.02871846096154877,0.5,1235
25,"(2, 0)",0.48250000000000004,0.042731721238442995,0.5,1235
25,"(2, 2)",0.5175,0.030166206257996722,0.5,1235
25,"(2, 4)",0.5154999999999998,0.037185346576306115,0.5,1235
25,"(3, 1)",0.5565,0.036,0.5,1235
25,"(3, 3)",0.49850000000000005,0.043405068828421406,0.5,1235
26,"(0, 0)",0.49449999999999994,0.03645545226711637,0.5,1235
26,"(0, 2)",0.5115000000000001,0.043577517139001855,0.5,1235
26,"(0, 4)",0.5269999999999999,0.04135214625627067,0.5,1235
26,"(1, 1)",0.502,0.03854867053479277,0.5,1235
26,"(1, 3)",0.5155,0.03329789783154487,0.5,1235
26,"(2, 0)",0.4840000000000001,0.024672859582950665,0.5,1235
26,"(2, 2)",0.5225,0.02379075450674065,0.5,1235
26,"(2, 4)",0.503,0.03203123475609395,0.5,1235
26,"(3, 1)",0.556,0.029912372022292057,0.5,1235
26,"(3, 3)",0.503,0.030495901363953824,0.5,1235
27,"(0, 0)",0.509,0.033893214660164664,0.5,1235
27,"(0, 2)",0.49899999999999994,0.04194043395102155,0.5,1235
27,"(0, 4)",0.5110000000000001,0.03527038417709679,0.5,1235
27,"(1, 1)",0.506,0.030232432915661956,0.5,1235
27,"(1, 3)",0.502,0.028368115905008578,0.5,1235
27,"(2, 0)",0.48699999999999993,0.031060424980994723,0.5,1235
27,"(2, 2)",0.5040000000000001,0.03367491648096549,0.5,1235
27,"(2, 4)",0.492,0.04069397989875162,0.5,1235
27,"(3, 1)",0.5415000000000001,0.02939387691339816,0.5,1235
27,"(3, 3)",0.5105000000000001,0.035930488446443365,0.5,1235
28,"(0, 0)",0.5225,0.037050641020095726,0.5,1235
28,"(0, 2)",0.5079999999999999,0.05127133702177075,0.5,1235
28,"(0, 4)",0.5115000000000001,0.029068883707497287,0.5,1235
28,"(1, 1)",0.5165000000000001,0.029393876913398138,0.5,1235
28,"(1, 3)",0.509,0.028266588050205148,0.5,1235
28,"(2, 0)",0.4959999999999999,0.028892040426387346,0.5,1235
28,"(2, 2)",0.491,0.03802630668366309,0.5,1235
28,"(2, 4)",0.5,0.027313000567495332,0.5,1235
28,"(3, 1)",0.5185,0.036619666847201124,0.5,1235
28,"(3, 3)",0.5240000000000001,0.03088689042296101,0.5,1235
29,"(0, 0)",0.5150000000000001,0.04958830507286975,0.5,1235
29,"(0, 2)",0.49050000000000005,0.04460941604639094,0.5,1235
29,"(0, 4)",0.5305000000000001,0.03809199390948183,0.5,1235
29,"(1, 1)",0.517,0.029542342493444916,0.5,1235
29,"(1, 3)",0.5025,0.0425998826289463,0.5,1235
29,"(2, 0)",0.5135,0.0350142828000232,0.5,1235
29,"(2, 2)",0.5115,0.03858756276314948,0.5,1235
29,"(2, 4)",0.5069999999999999,0.033952172242729936,0.5,1235
29,"(3, 1)",0.5210000000000001,0.03542245050811703,0.5,1235
29,"(3, 3)",0.544,0.025194245374688246,0.5,1235
30,"(0, 0)",0.5155000000000001,0.035425979167836706,0.5,1235
30,"(0, 2)",0.511,0.038765319552404066,0.5,1235
30,"(0, 4)",0.538,0.03238440982942257,0.5,1235
30,"(1, 1)",0.5085,0.03116087290176578,0.5,1235
30,"(1, 3)",0.5325,0.031666228067138036,0.5,1235
30,"(2, 0)",0.502,0.03577708763999665,0.5,1235
30,"(2, 2)",0.5125,0.033823069050575534,0.5,1235
30,"(2, 4)",0.4915,0.02942787793912432,0.5,1235
30,"(3, 1)",0.5135,0.037453304260105014,0.5,1235
30,"(3, 3)",0.5255,0.02127792283095323,0.5,1235
31,"(0, 0)",0.531,0.036386810797320514,0.5,1235
31,"(0, 2)",0.5,0.03348133808556643,0.5,1235
31,"(0, 4)",0.5365,0.046626172907499076,0.5,1235
31,"(1, 1)",0.5225,0.03456515586540875,0.5,1235
31,"(1, 3)",0.514,0.027640549922170514,0.5,1235
31,"(2, 0)",0.514,0.03102821296820042,0.5,1235
31,"(2, 2)",0.5285,0.039531632903283924,0.5,1235
31,"(2, 4)",0.5059999999999999,0.024591665254715882,0.5,1235
31,"(3, 1)",0.5069999999999999,0.046397737013781186,0.5,1235
31,"(3, 3)",0.5385000000000001,0.029030156733989582,0.5,1235
32,"(0, 0)",0.5165,0.03780211634287161,0.5,1235
32,"(0, 2)",0.5035000000000001,0.035440090293338715,0.5,1235
32,"(0, 4)",0.5365,0.037745860700214545,0.5,1235
32,"(1, 1)",0.526,0.032136427928442846,0.5,1235
32,"(1, 3)",0.5085000000000001,0.037603191353926355,0.5,1235
32,"(2, 0)",0.499,0.03295451410656817,0.5,1235
32,"(2, 2)",0.532,0.04376071297408214,0.5,1235
32,"(2, 4)",0.492,0.04019950248448357,0.5,1235
32,"(3, 1)",0.4840000000000001,0.03774917217635375,0.5,1235
32,"(3, 3)",0.5385000000000001,0.04226109321823089,0.5,1235
33,"(0, 0)",0.4880000000000001,0.03826225293941797,0.5,1235
33,"(0, 2)",0.4965,0.0360936282465479,0.5,1235
33,"(0, 4)",0.53,0.040159058753910064,0.5,1235
33,"(1, 1)",0.5295000000000002,0.03198046278589477,0.5,1235
33,"(1, 3)",0.48550000000000004,0.043301270189221946,0.5,1235
33,"(2, 0)",0.512,0.02282542442102667,0.5,1235
33,"(2, 2)",0.51,0.040034360242171975,0.5,1235
33,"(2, 4)",0.5280000000000001,0.0328785644455472,0.5,1235
33,"(3, 1)",0.488,0.0338969025133566,0.5,1235
33,"(3, 3)",0.5279999999999999,0.030016662039607272,0.5,1235
34,"(0, 0)",0.5015,0.0317962261911693,0.5,1235
34,"(0, 2)",0.48299999999999993,0.03352610922848042,0.5,1235
34,"(0, 4)",0.5395,0.025391927851189256,0.5,1235
34,"(1, 1)",0.5379999999999999,0.024392621835300953,0.5,1235
34,"(1, 3)",0.48149999999999993,0.04472135954999579,0.5,1235
34,"(2, 0)",0.5045,0.03365635155509284,0.5,1235
34,"(2, 2)",0.5425000000000001,0.03284813541131369,0.5,1235
34,"(2, 4)",0.544,0.03993432107849088,0.5,1235
34,"(3, 1)",0.48550000000000004,0.04397726685459205,0.5,1235
34,"(3, 3)",0.5155000000000001,0.03625948151863179,0.5,1235
35,"(0, 0)",0.5280000000000001,0.02871846096154877,0.5,1235
35,"(0, 2)",0.49800000000000005,0.03340658617698015,0.5,1235
35,"(0, 4)",0.529,0.031796226191169306,0.5,1235
35,"(1, 1)",0.528,0.021908902300206663,0.5,1235
