gen,island,rle_novelty,diversity,seed
46,"(1, 1)",0.5125,0.051621216568383976,1235
46,"(1, 3)",0.503,0.03395217224272994,1235
46,"(2, 0)",0.49400000000000005,0.03598263470064415,1235
46,"(2, 2)",0.491,0.0359722114972099,1235
46,"(2, 4)",0.505,0.03561951712193753,1235
46,"(3, 1)",0.5265000000000002,0.04488596662655266,1235
46,"(3, 3)",0.5129999999999999,0.034510867853474805,1235
47,"(0, 0)",0.5195000000000001,0.030724582991474444,1235
47,"(0, 2)",0.5185,0.030736785778607376,1235
47,"(0, 4)",0.5305000000000001,0.038272052466519234,1235
47,"(1, 1)",0.502,0.03832427429188974,1235
47,"(1, 3)",0.491,0.04077683165720456,1235
47,"(2, 0)",0.5079999999999999,0.03729611239794304,1235
47,"(2, 2)",0.485,0.03064310689208914,1235
47,"(2, 4)",0.5095,0.04703987670051868,1235
47,"(3, 1)",0.525,0.040914545090957564,1235
47,"(3, 3)",0.4960000000000001,0.027069355367278343,1235
48,"(0, 0)",0.5035000000000001,0.030838287890218558,1235
48,"(0, 2)",0.5135,0.03699662146737187,1235
48,"(0, 4)",0.523,0.031855140872392974,1235
48,"(1, 1)",0.5095,0.03057368149242091,1235
48,"(1, 3)",0.4820000000000001,0.027640549922170524,1235
48,"(2, 0)",0.48949999999999994,0.03655133376499415,1235
48,"(2, 2)",0.5085000000000001,0.034420197558991436,1235
48,"(2, 4)",0.5075,0.03511053972812154,1235
48,"(3, 1)",0.515,0.051816985632126465,1235
48,"(3, 3)",0.506,0.030397368307141348,1235
49,"(0, 0)",0.49849999999999994,0.042178193417926294,1235
49,"(0, 2)",0.5285,0.027856776554368235,1235
49,"(0, 4)",0.5005000000000001,0.03858756276314948,1235
49,"(1, 1)",0.5025000000000002,0.030045798375147245,1235
49,"(1, 3)",0.48650000000000004,0.03398161267509239,1235
49,"(2, 0)",0.5205,0.02700000000000002,1235
49,"(2, 2)",0.518,0.03080178566252289,1235
49,"(2, 4)",0.5015,0.035832945734337845,1235
49,"(3, 1)",0.502,0.04519679192155126,1235
49,"(3, 3)",0.5225000000000001,0.02854382595238417,1235
0,"(0, 0)",0.516,0.03793415347678133,1236
0,"(0, 2)",0.49400000000000005,0.05412947441089744,1236
0,"(0, 4)",0.5275,0.05040833264451425,1236
0,"(1, 1)",0.5075000000000001,0.043298383341644535,1236
0,"(1, 3)",0.5010000000000001,0.0589830484122345,1236
0,"(2, 0)",0.48650000000000004,0.06642853302610256,1236
0,"(2, 2)",0.4845,0.06422421661647575,1236
0,"(2, 4)",0.5095000000000001,0.04973932046178355,1236
0,"(3, 1)",0.5145,0.04942418436352795,1236
0,"(3, 3)",0.5089999999999999,0.030540956108150916,1236
1,"(0, 0)",0.516,0.028191310718020925,1236
1,"(0, 2)",0.515,0.030376800358168077,1236
1,"(0, 4)",0.5255,0.04055551750378731,1236
1,"(1, 1)",0.5105,0.04701063709417264,1236
1,"(1, 3)",0.5225000000000001,0.04160528812542944,1236
1,"(2, 0)",0.5325000000000001,0.0410365690573664,1236
1,"(2, 2)",0.4910000000000001,0.043531597719357835,1236
1,"(2, 4)",0.5209999999999999,0.02835489375751567,1236
1,"(3, 1)",0.5000000000000001,0.04639773701378119,1236
1,"(3, 3)",0.5155,0.03470950878361723,1236
2,"(0, 0)",0.5155000000000001,0.024346457647879707,1236
2,"(0, 2)",0.506,0.03075711299845941,1236
2,"(0, 4)",0.507,0.03800986713999407,1236
2,"(1, 1)",0.52,0.033151168908501574,1236
2,"(1, 3)",0.516,0.03477067730142744,1236
2,"(2, 0)",0.5475,0.03806244868633651,1236
2,"(2, 2)",0.495,0.04652687395473718,1236
2,"(2, 4)",0.5045,0.030475399915341563,1236
2,"(3, 1)",0.49450000000000005,0.03424543765233554,1236
2,"(3, 3)",0.5259999999999999,0.029744747435471702,1236
3,"(0, 0)",0.5184999999999998,0.04043513323831146,1236
3,"(0, 2)",0.49399999999999994,0.0353942085658092,1236
3,"(0, 4)",0.497,0.02937260628544904,1236
3,"(1, 1)",0.5030000000000001,0.02968164415931167,1236
3,"(1, 3)",0.5030000000000001,0.043943145085439665,1236
3,"(2, 0)",0.5595,0.02974474743547171,1236
3,"(2, 2)",0.49400000000000005,0.051759057178430136,1236
3,"(2, 4)",0.509,0.03562302626111377,1236
3,"(3, 1)",0.4995000000000001,0.03876531955240405,1236
3,"(3, 3)",0.522,0.037202150475476564,1236
4,"(0, 0)",0.529,0.03827205246651923,1236
4,"(0, 2)",0.479,0.026809513236909027,1236
4,"(0, 4)",0.5035000000000001,0.031284980421921314,1236
4,"(1, 1)",0.5130000000000001,0.033926390907374745,1236
4,"(1, 3)",0.5035,0.03766961640367474,1236
4,"(2, 0)",0.552,0.03811495769379787,1236
4,"(2, 2)",0.5225000000000002,0.025573423705088857,1236
4,"(2, 4)",0.49350000000000005,0.04195235392680607,1236
4,"(3, 1)",0.49350000000000005,0.04018706259482024,1236
4,"(3, 3)",0.5135,0.024346457647879717,1236
5,"(0, 0)",0.5275000000000001,0.03424543765233553,1236
5,"(0, 2)",0.49750000000000005,0.04373499742768942,1236
5,"(0, 4)",0.501,0.0339816126750924,1236
5,"(1, 1)",0.511,0.03207413287993926,1236
5,"(1, 3)",0.483,0.0379835490706174,1236
5,"(2, 0)",0.5660000000000001,0.027363296585024274,1236
5,"(2, 2)",0.5325,0.03391164991562635,1236
5,"(2, 4)",0.5074999999999998,0.04327528162819971,1236
5,"(3, 1)",0.5025,0.04234087859267921,1236
5,"(3, 3)",0.5035,0.03359687485466469,1236
6,"(0, 0)",0.5155,0.03865229618017539,1236
6,"(0, 2)",0.5025000000000002,0.02903015673398959,1236
6,"(0, 4)",0.5155,0.04198511641046145,1236
6,"(1, 1)",0.5125000000000001,0.04388621651498339,1236
6,"(1, 3)",0.48100000000000004,0.028332843133014388,1236
6,"(2, 0)",0.5365,0.0547060325741138,1236
6,"(2, 2)",0.504,0.036259481518631786,1236
6,"(2, 4)",0.5275000000000001,0.03065941943351179,1236
6,"(3, 1)",0.503,0.03409912022325504,1236
6,"(3, 3)",0.5065000000000001,0.03264965543462903,1236
7,"(0, 0)",0.5175,0.03448187929913334,1236
7,"(0, 2)",0.5075000000000001,0.03400000000000001,1236
7,"(0, 4)",0.5175000000000001,0.036093628246547896,1236
7,"(1, 1)",0.5235,0.03935733730830886,1236
7,"(1, 3)",0.48950000000000005,0.03570364127088441,1236
7,"(2, 0)",0.5335000000000001,0.03284432979983,1236
7,"(2, 2)",0.507,0.03853569773599538,1236
7,"(2, 4)",0.5104999999999998,0.023895606290697046,1236
7,"(3, 1)",0.5195,0.02201703885630401,1236
7,"(3, 3)",0.496,0.0402616442783948,1236
8,"(0, 0)",0.5229999999999999,0.03623189202898464,1236
8,"(0, 2)",0.5015,0.023553131426627762,1236
8,"(0, 4)",0.5225000000000001,0.051951900831442153,1236
8,"(1, 1)",0.5235000000000001,0.04060480267160525,1236
8,"(1, 3)",0.481,0.04176122603564221,1236
8,"(2, 0)",0.5370000000000001,0.028718460961548772,1236
8,"(2, 2)",0.493,0.045329350315220715,1236
8,"(2, 4)",0.5370000000000001,0.02156385865284784,1236
8,"(3, 1)",0.5270000000000001,0.04373499742768942,1236
8,"(3, 3)",0.4825000000000001,0.04165033013074446,1236
9,"(0, 0)",0.5120000000000001,0.029406631905065237,1236
9,"(0, 2)",0.5075000000000001,0.03318132004607413,1236
9,"(0, 4)",0.529,0.03335790760824187,1236
9,"(1, 1)",0.5195000000000001,0.03693237062523878,1236
9,"(1, 3)",0.49050000000000005,0.03353729267546801,1236
9,"(2, 0)",0.5285,0.03269174207655506,1236
9,"(2, 2)",0.48349999999999993,0.031980462785894774,1236
9,"(2, 4)",0.504,0.029201883500897686,1236
9,"(3, 1)",0.5265000000000001,0.0418658572108586,1236
9,"(3, 3)",0.495,0.04259988262894629,1236
10,"(0, 0)",0.496,0.02654712790491658,1236
10,"(0, 2)",0.526,0.037134889255254294,1236
10,"(0, 4)",0.5115,0.036386810797320514,1236
10,"(1, 1)",0.5439999999999999,0.03338787204959312,1236
10,"(1, 3)",0.4965,0.028442925306655795,1236
10,"(2, 0)",0.521,0.032802438933713464,1236
10,"(2, 2)",0.46699999999999997,0.04249705872175156,1236
10,"(2, 4)",0.51,0.02758622844826746,1236
10,"(3, 1)",0.529,0.02747271373563231,1236
10,"(3, 3)",0.485,0.03826225293941798,1236
11,"(0, 0)",0.4915000000000001,0.025079872407968915,1236
11,"(0, 2)",0.49849999999999994,0.04178516483155237,1236
11,"(0, 4)",0.516,0.026734808770589705,1236
11,"(1, 1)",0.5335000000000001,0.03976179070414209,1236
11,"(1, 3)",0.4985000000000001,0.036687872655688285,1236
11,"(2, 0)",0.4945000000000001,0.04341370751272,1236
11,"(2, 2)",0.4640000000000001,0.03404041715373066,1236
11,"(2, 4)",0.5095000000000001,0.04153010955921018,1236
11,"(3, 1)",0.5100000000000001,0.03793415347678132,1236
11,"(3, 3)",0.512,0.03953163290328393,1236
12,"(0, 0)",0.505,0.027184554438136388,1236
12,"(0, 2)",0.515,0.037669616403674736,1236
12,"(0, 4)",0.5325,0.035425979167836706,1236
12,"(1, 1)",0.531,0.02662235902394829,1236
12,"(1, 3)",0.522,0.03753331853167263,1236
12,"(2, 0)",0.515,0.03040970239906995,1236
12,"(2, 2)",0.46399999999999997,0.037745860700214545,1236
12,"(2, 4)",0.5215000000000001,0.03747999466382034,1236
12,"(3, 1)",0.5355000000000001,0.03511053972812154,1236
12,"(3, 3)",0.5005,0.03584340943604557,1236
13,"(0, 0)",0.5065,0.031697791721190936,1236
13,"(0, 2)",0.48299999999999993,0.029133314263914453,1236
13,"(0, 4)",0.5149999999999999,0.03392639090737476,1236
13,"(1, 1)",0.5199999999999999,0.034842502780368705,1236
13,"(1, 3)",0.4979999999999999,0.03200000000000001,1236
13,"(2, 0)",0.4885,0.0384707681233427,1236
13,"(2, 2)",0.476,0.03897435053981015,1236
13,"(2, 4)",0.5045,0.03606937759374288,1236
13,"(3, 1)",0.5359999999999999,0.030675723300355957,1236
13,"(3, 3)",0.5160000000000001,0.04459820624195551,1236
14,"(0, 0)",0.5095,0.03018277654557314,1236
14,"(0, 2)",0.49850000000000005,0.0373195659138742,1236
14,"(0, 4)",0.506,0.0472652091923859,1236
14,"(1, 1)",0.516,0.04674130935264864,1236
14,"(1, 3)",0.5075,0.025937424698685898,1236
14,"(2, 0)",0.47999999999999987,0.04329838334164454,1236
14,"(2, 2)",0.46749999999999997,0.03263433774416145,1236
14,"(2, 4)",0.5245,0.03427462618322775,1236
14,"(3, 1)",0.526,0.03106444913401815,1236
14,"(3, 3)",0.5200000000000001,0.033087006513131414,1236
15,"(0, 0)",0.5065,0.035860842154082216,1236
15,"(0, 2)",0.5065000000000001,0.04159326868617085,1236
15,"(0, 4)",0.511,0.028301943396169826,1236
15,"(1, 1)",0.513,0.04609501057598316,1236
15,"(1, 3)",0.4964999999999999,0.043462627624201465,1236
15,"(2, 0)",0.5049999999999999,0.03567562192870644,1236
15,"(2, 2)",0.48,0.032155870381627066,1236
15,"(2, 4)",0.5245000000000002,0.028035691537752386,1236
15,"(3, 1)",0.5125,0.035394208565809195,1236
15,"(3, 3)",0.5055,0.03284813541131369,1236
16,"(0, 0)",0.5025,0.032630507198019465,1236
16,"(0, 2)",0.5195000000000001,0.0292574776766556,1236
16,"(0, 4)",0.5045,0.03802630668366309,1236
16,"(1, 1)",0.5235,0.026476404589747465,1236
16,"(1, 3)",0.5019999999999999,0.03785168424258029,1236
16,"(2, 0)",0.521,0.04115823125451336,1236
16,"(2, 2)",0.49050000000000005,0.039531632903283924,1236
16,"(2, 4)",0.5315,0.031240998703626628,1236
16,"(3, 1)",0.5130000000000001,0.03193743884534265,1236
16,"(3, 3)",0.5025000000000001,0.03556332380416656,1236
17,"(0, 0)",0.5025,0.035707142142714254,1236
17,"(0, 2)",0.5245,0.033763886032268264,1236
17,"(0, 4)",0.5175,0.03774586070021455,1236
17,"(1, 1)",0.532,0.03185514087239296,1236
17,"(1, 3)",0.5025000000000001,0.03284432979982999,1236
17,"(2, 0)",0.5205,0.029372606285449025,1236
17,"(2, 2)",0.5105000000000001,0.03253843880704789,1236
17,"(2, 4)",0.5279999999999999,0.031917863337009265,1236
17,"(3, 1)",0.4995,0.034365680554879166,1236
17,"(3, 3)",0.5095000000000001,0.04510820324508615,1236
18,"(0, 0)",0.5075000000000001,0.03380458548777075,1236
18,"(0, 2)",0.505,0.03609362824654792,1236
18,"(0, 4)",0.502,0.031220986531498348,1236
18,"(1, 1)",0.5045000000000001,0.023643180835073798,1236
18,"(1, 3)",0.502,0.036259481518631786,1236
18,"(2, 0)",0.5045,0.03753664875824693,1236
18,"(2, 2)",0.511,0.04130375285612676,1236
18,"(2, 4)",0.5355000000000001,0.036687872655688285,1236
18,"(3, 1)",0.5165,0.039909272105614776,1236
18,"(3, 3)",0.497,0.032078029864690896,1236
19,"(0, 0)",0.49750000000000005,0.029342801502242426,1236
19,"(0, 2)",0.5125000000000002,0.023537204591879662,1236
19,"(0, 4)",0.509,0.030315012782448247,1236
19,"(1, 1)",0.522,0.02761792895928297,1236
19,"(1, 3)",0.521,0.03625948151863179,1236
19,"(2, 0)",0.49400000000000005,0.03427827300200523,1236
19,"(2, 2)",0.5175000000000001,0.043428101501216926,1236
19,"(2, 4)",0.538,0.03718534657630611,1236
19,"(3, 1)",0.48550000000000004,0.03556332380416657,1236
19,"(3, 3)",0.4910000000000001,0.03561951712193752,1236
20,"(0, 0)",0.5165000000000001,0.0330567693521312,1236
20,"(0, 2)",0.509,0.030149626863362682,1236
20,"(0, 4)",0.5295,0.030866648668101314,1236
20,"(1, 1)",0.5025000000000001,0.035552777669262355,1236
20,"(1, 3)",0.5205,0.028827070610799154,1236
20,"(2, 0)",0.492,0.04147288270665546,1236
20,"(2, 2)",0.5295000000000001,0.04342810150121694,1236
20,"(2, 4)",0.5419999999999999,0.042056509603151805,1236
20,"(3, 1)",0.49449999999999994,0.03166622806713804,1236
20,"(3, 3)",0.5065000000000001,0.04165033013074446,1236
21,"(0, 0)",0.49300000000000005,0.03427462618322774,1236
21,"(0, 2)",0.516,0.030211752680041604,1236
21,"(0, 4)",0.5359999999999999,0.043298383341644535,1236
21,"(1, 1)",0.5095,0.03049590136395382,1236
21,"(1, 3)",0.5245,0.037798809505062474,1236
21,"(2, 0)",0.48199999999999993,0.03827205246651921,1236
21,"(2, 2)",0.536,0.03598610843089317,1236
21,"(2, 4)",0.547,0.030145480589965735,1236
21,"(3, 1)",0.508,0.03193743884534264,1236
21,"(3, 3)",0.4995000000000001,0.03598610843089318,1236
22,"(0, 0)",0.49000000000000005,0.037050641020095726,1236
22,"(0, 2)",0.525,0.04069397989875162,1236
22,"(0, 4)",0.5395000000000001,0.037296112397943046,1236
22,"(1, 1)",0.5109999999999999,0.0364005494464026,1236
22,"(1, 3)",0.5229999999999999,0.04609501057598318,1236
22,"(2, 0)",0.483,0.04334454983039967,1236
22,"(2, 2)",0.5205,0.035394208565809195,1236
22,"(2, 4)",0.5325,0.04339066719929529,1236
22,"(3, 1)",0.5105,0.02336664289109586,1236
22,"(3, 3)",0.505,0.03383415434143436,1236
23,"(0, 0)",0.496,0.034391132578035284,1236
23,"(0, 2)",0.538,0.024994999499899986,1236
23,"(0, 4)",0.534,0.03064310689208913,1236
23,"(1, 1)",0.5125,0.03443835071544513,1236
23,"(1, 3)",0.5359999999999999,0.03740320841853011,1236
23,"(2, 0)",0.502,0.04043204174908808,1236
23,"(2, 2)",0.542,0.029051678092667912,1236
23,"(2, 4)",0.5195000000000001,0.03747999466382033,1236
23,"(3, 1)",0.5155000000000001,0.03152776554086889,1236
23,"(3, 3)",0.5125,0.03192177939902474,1236
24,"(0, 0)",0.48999999999999994,0.044662624195181376,1236
24,"(0, 2)",0.5525,0.03136877428271625,1236
24,"(0, 4)",0.5245,0.03102821296820042,1236
24,"(1, 1)",0.5115000000000001,0.04521061822182927,1236
24,"(1, 3)",0.5159999999999999,0.043620522692879325,1236
24,"(2, 0)",0.49750000000000005,0.04592385001282015,1236
24,"(2, 2)",0.5,0.03323777970924052,1236
24,"(2, 4)",0.5105000000000001,0.029744747435471713,1236
24,"(3, 1)",0.5049999999999999,0.02722131517763241,1236
24,"(3, 3)",0.5055,0.03269556544854363,1236
25,"(0, 0)",0.5145,0.03414674215792775,1236
25,"(0, 2)",0.5265000000000002,0.031304951684997064,1236
25,"(0, 4)",0.5225000000000001,0.034680686267719696,1236
25,"(1, 1)",0.487,0.04669047011971499,1236
25,"(1, 3)",0.5185000000000001,0.04391753636077507,1236
25,"(2, 0)",0.5000000000000001,0.03562302626111377,1236
25,"(2, 2)",0.5085,0.03263050719801948,1236
25,"(2, 4)",0.51,0.04055551750378733,1236
25,"(3, 1)",0.5085,0.03519588044075614,1236
25,"(3, 3)",0.509,0.033056769352131206,1236
26,"(0, 0)",0.4894999999999999,0.032186953878862154,1236
26,"(0, 2)",0.53,0.03963584236521284,1236
26,"(0, 4)",0.513,0.02765411361804969,1236
26,"(1, 1)",0.5155000000000001,0.04339066719929528,1236
26,"(1, 3)",0.5269999999999999,0.02790609252475167,1236
26,"(2, 0)",0.5085000000000001,0.02939387691339815,1236
26,"(2, 2)",0.49349999999999994,0.02785677655436825,1236
26,"(2, 4)",0.5225,0.05,1236
26,"(3, 1)",0.5115000000000001,0.02731300056749534,1236
26,"(3, 3)",0.4885,0.026622359023948283,1236
27,"(0, 0)",0.4969999999999999,0.03512833614050059,1236
27,"(0, 2)",0.523,0.03160696125855823,1236
27,"(0, 4)",0.508,0.034420197558991436,1236
27,"(1, 1)",0.5439999999999999,0.034914180500192196,1236
27,"(1, 3)",0.552,0.0360416425818802,1236
27,"(2, 0)",0.4875,0.03694252292413177,1236
27,"(2, 2)",0.48600000000000004,0.04403123891057348,1236
27,"(2, 4)",0.5210000000000001,0.0339816126750924,1236
27,"(3, 1)",0.5025000000000001,0.03753664875824692,1236
27,"(3, 3)",0.497,0.026248809496813377,1236
28,"(0, 0)",0.505,0.031224989991992,1236
28,"(0, 2)",0.5275000000000001,0.037983549070617406,1236
28,"(0, 4)",0.516,0.03948417404479927,1236
28,"(1, 1)",0.5399999999999999,0.035482389998420356,1236
28,"(1, 3)",0.5375,0.03412843389316306,1236
28,"(2, 0)",0.5229999999999999,0.04777813307361434,1236
28,"(2, 2)",0.48749999999999993,0.037613162589710536,1236
28,"(2, 4)",0.5285,0.041218927691049914,1236
28,"(3, 1)",0.5135000000000001,0.04587755442479472,1236
28,"(3, 3)",0.49650000000000005,0.03278337993557102,1236
29,"(0, 0)",0.4755,0.03293933818400122,1236
29,"(0, 2)",0.5295,0.047843494855622754,1236
29,"(0, 4)",0.5195000000000001,0.04048147724577255,1236
29,"(1, 1)",0.5465,0.035623026261113765,1236
29,"(1, 3)",0.497,0.045986411036305075,1236
29,"(2, 0)",0.53,0.04166533331199933,1236
29,"(2, 2)",0.49449999999999994,0.04727314248069405,1236
29,"(2, 4)",0.5465,0.03496784236981173,1236
29,"(3, 1)",0.5045,0.029304436524185216,1236
29,"(3, 3)",0.5149999999999999,0.02896118091514917,1236
30,"(0, 0)",0.5065000000000001,0.026925824035672532,1236
30,"(0, 2)",0.5424999999999999,0.03284432979982999,1236
30,"(0, 4)",0.519,0.036932370625238777,1236
30,"(1, 1)",0.5245,0.02761792895928297,1236
30,"(1, 3)",0.4740000000000001,0.038288379438153296,1236
30,"(2, 0)",0.5165,0.0362594815186318,1236
30,"(2, 2)",0.5005,0.03652396473549937,1236
30,"(2, 4)",0.4965,0.04624932431938872,1236
30,"(3, 1)",0.5205,0.03222964473896666,1236
30,"(3, 3)",0.5149999999999999,0.03293554311074893,1236
31,"(0, 0)",0.5105000000000001,0.03374907406137241,1236
31,"(0, 2)",0.542,0.03383415434143434,1236
31,"(0, 4)",0.529,0.029086079144497984,1236
31,"(1, 1)",0.5185000000000001,0.02821347195933178,1236
31,"(1, 3)",0.47800000000000004,0.03693237062523878,1236
31,"(2, 0)",0.49849999999999994,0.0382883794381533,1236
31,"(2, 2)",0.491,0.03447825401611864,1236
31,"(2, 4)",0.5210000000000001,0.02959729717389749,1236
31,"(3, 1)",0.5235,0.03329789783154486,1236
31,"(3, 3)",0.5105000000000002,0.041036569057366384,1236
32,"(0, 0)",0.5355,0.0353694783676548,1236
32,"(0, 2)",0.5105000000000001,0.03226453160980337,1236
32,"(0, 4)",0.5325000000000001,0.038613469152615654,1236
32,"(1, 1)",0.526,0.03259984662540607,1236
32,"(1, 3)",0.5105,0.0361247837363769,1236
32,"(2, 0)",0.512,0.037077621282924834,1236
32,"(2, 2)",0.4875,0.030376800358168084,1236
32,"(2, 4)",0.5255000000000001,0.02343074902771998,1236
32,"(3, 1)",0.5130000000000001,0.038402473878644844,1236
32,"(3, 3)",0.511,0.034967842369811736,1236
33,"(0, 0)",0.5380000000000001,0.0408166632639171,1236
33,"(0, 2)",0.511,0.034423828956117015,1236
33,"(0, 4)",0.5225,0.03195309061734092,1236
33,"(1, 1)",0.526,0.037229020937972576,1236
33,"(1, 3)",0.48150000000000004,0.03837642505497354,1236
33,"(2, 0)",0.5025,0.0353411940941446,1236
33,"(2, 2)",0.49050000000000005,0.030899029110960756,1236
33,"(2, 4)",0.503,0.041937453427693956,1236
33,"(3, 1)",0.5225000000000001,0.04543952024394625,1236
33,"(3, 3)",0.518,0.042883563284783134,1236
34,"(0, 0)",0.5255,0.04283398183685473,1236
34,"(0, 2)",0.5134999999999998,0.039306488014067095,1236
34,"(0, 4)",0.497,0.032074132879939266,1236
34,"(1, 1)",0.509,0.05064336086793609,1236
34,"(1, 3)",0.4675000000000001,0.03889408695418881,1236
34,"(2, 0)",0.5010000000000001,0.04466262419518137,1236
34,"(2, 2)",0.47850000000000004,0.036915443922564455,1236
34,"(2, 4)",0.47750000000000004,0.03533765696816924,1236
34,"(3, 1)",0.5000000000000001,0.043543082114154474,1236
34,"(3, 3)",0.522,0.03456515586540873,1236
35,"(0, 0)",0.5105000000000001,0.04454211490264019,1236
35,"(0, 2)",0.5214999999999999,0.04428317965096906,1236
35,"(0, 4)",0.5015000000000001,0.03694252292413176,1236
35,"(1, 1)",0.5050000000000001,0.042056509603151805,1236
35,"(1, 3)",0.48650000000000004,0.035535193822462834,1236
35,"(2, 0)",0.5109999999999999,0.03169779172119094,1236
35,"(2, 2)",0.4925,0.03491060010942235,1236
35,"(2, 4)",0.4840000000000001,0.03955692101263698,1236
35,"(3, 1)",0.4980000000000001,0.0456508488420533,1236
35,"(3, 3)",0.514,0.04092370950928081,1236
36,"(0, 0)",0.5134999999999998,0.038971143170299746,1236
36,"(0, 2)",0.49800000000000005,0.04386342439892262,1236
36,"(0, 4)",0.48950000000000016,0.03899999999999999,1236
36,"(1, 1)",0.49449999999999994,0.03785168424258028,1236
36,"(1, 3)",0.483,0.04067861846228311,1236
36,"(2, 0)",0.545,0.026925824035672535,1236
36,"(2, 2)",0.49099999999999994,0.02947880594596736,1236
36,"(2, 4)",0.5079999999999999,0.02567099530598688,1236
36,"(3, 1)",0.4965,0.03576310948449534,1236
36,"(3, 3)",0.49850000000000005,0.03153965757582033,1236
37,"(0, 0)",0.5120000000000001,0.0390992327290447,1236
37,"(0, 2)",0.5045,0.0442153819388683,1236
37,"(0, 4)",0.48850000000000005,0.027654113618049668,1236
37,"(1, 1)",0.49849999999999994,0.029811910371527705,1236
37,"(1, 3)",0.4915,0.030244834269673237,1236
37,"(2, 0)",0.5235,0.03758656674930553,1236
37,"(2, 2)",0.5015000000000001,0.04407663780280888,1236
37,"(2, 4)",0.5119999999999999,0.04004996878900157,1236
37,"(3, 1)",0.502,0.03292415526630867,1236
37,"(3, 3)",0.5095000000000001,0.03269556544854365,1236
38,"(0, 0)",0.5294999999999999,0.03344772040064914,1236
38,"(0, 2)",0.5025,0.05280861672113747,1236
38,"(0, 4)",0.5075000000000001,0.04208325082500163,1236
38,"(1, 1)",0.5205000000000001,0.02224859546128701,1236
38,"(1, 3)",0.4945000000000001,0.04299999999999999,1236
38,"(2, 0)",0.5235000000000001,0.03586084215408222,1236
38,"(2, 2)",0.5105000000000001,0.02653299832284321,1236
38,"(2, 4)",0.5225000000000001,0.03761648574760806,1236
38,"(3, 1)",0.5165,0.030866648668101314,1236
38,"(3, 3)",0.48200000000000004,0.033256578296631784,1236
39,"(0, 0)",0.528,0.03477067730142743,1236
39,"(0, 2)",0.49799999999999994,0.03102821296820042,1236
39,"(0, 4)",0.532,0.04296510211788168,1236
39,"(1, 1)",0.5355000000000001,0.03169779172119094,1236
39,"(1, 3)",0.48850000000000005,0.04121589499210226,1236
39,"(2, 0)",0.516,0.039607448794387164,1236
39,"(2, 2)",0.4875,0.03447825401611863,1236
39,"(2, 4)",0.5000000000000001,0.03201171660501824,1236
39,"(3, 1)",0.4955,0.04074309757492672,1236
39,"(3, 3)",0.49499999999999994,0.040422765862815485,1236
40,"(0, 0)",0.5235000000000001,0.02854382595238417,1236
40,"(0, 2)",0.5160000000000001,0.025194245374688257,1236
40,"(0, 4)",0.5155000000000001,0.03800986713999406,1236
40,"(1, 1)",0.5374999999999999,0.03277193921634789,1236
40,"(1, 3)",0.5,0.030573681492420915,1236
40,"(2, 0)",0.507,0.024617067250182367,1236
40,"(2, 2)",0.4785000000000001,0.03943348830626072,1236
40,"(2, 4)",0.5025000000000001,0.026433879775772617,1236
40,"(3, 1)",0.487,0.04353159771935783,1236
40,"(3, 3)",0.5145,0.034420197558991436,1236
41,"(0, 0)",0.5329999999999999,0.02372235232855292,1236
41,"(0, 2)",0.4965,0.033674916480965475,1236
41,"(0, 4)",0.5235,0.027977669667075575,1236
41,"(1, 1)",0.5359999999999999,0.03957271787481875,1236
41,"(1, 3)",0.481,0.02619160170741761,1236
41,"(2, 0)",0.5225,0.04414464859980201,1236
41,"(2, 2)",0.48400000000000015,0.04437059837324712,1236
41,"(2, 4)",0.49450000000000005,0.03897435053981015,1236
41,"(3, 1)",0.4844999999999999,0.029576172842340525,1236
41,"(3, 3)",0.5165,0.026052830940226066,1236
42,"(0, 0)",0.53,0.028368115905008585,1236
42,"(0, 2)",0.49800000000000005,0.04567274898667695,1236
42,"(0, 4)",0.524,0.035637059362410926,1236
42,"(1, 1)",0.5245,0.038522720568516446,1236
42,"(1, 3)",0.509,0.043920382511995495,1236
42,"(2, 0)",0.5279999999999999,0.047378792724171434,1236
42,"(2, 2)",0.4995,0.03937003937005907,1236
42,"(2, 4)",0.4885,0.02541653005427768,1236
42,"(3, 1)",0.47750000000000004,0.029406631905065234,1236
42,"(3, 3)",0.5005000000000001,0.029597297173897488,1236
43,"(0, 0)",0.4940000000000001,0.03646916505762095,1236
43,"(0, 2)",0.516,0.026191601707417602,1236
43,"(0, 4)",0.5265000000000001,0.03280243893371346,1236
43,"(1, 1)",0.522,0.036806928695559495,1236
43,"(1, 3)",0.5095,0.03320767983464067,1236
43,"(2, 0)",0.5065000000000001,0.03398529093593287,1236
43,"(2, 2)",0.4885,0.03511053972812154,1236
43,"(2, 4)",0.48650000000000004,0.03368605052540296,1236
43,"(3, 1)",0.461,0.037469987990390405,1236
43,"(3, 3)",0.5215,0.03789459064299283,1236
44,"(0, 0)",0.5079999999999999,0.0355808937493144,1236
44,"(0, 2)",0.5085000000000001,0.032403703492039304,1236
44,"(0, 4)",0.5309999999999999,0.029664793948382673,1236
44,"(1, 1)",0.515,0.029137604568666948,1236
44,"(1, 3)",0.499,0.04055859958134649,1236
44,"(2, 0)",0.526,0.03641428291206627,1236
44,"(2, 2)",0.49750000000000005,0.026884010117540148,1236
44,"(2, 4)",0.48999999999999994,0.02181742422927143,1236
44,"(3, 1)",0.45899999999999996,0.034351128074635334,1236
44,"(3, 3)",0.506,0.04028337125911883,1236
