gen,island,rle_novelty,diversity,temp,resource,seed
32,"(0, 4)",0.44733333333333325,0.03667272677193351,0.5,0.9449909098420997,1234
32,"(1, 1)",0.4753333333333334,0.033598941782277764,0.5,0.9496015873265831,1234
32,"(1, 3)",0.47533333333333333,0.0396316371938716,0.5,0.9405525442091919,1234
32,"(2, 0)",0.552,0.028158282775923853,0.5,0.9577625758361138,1234
32,"(2, 2)",0.51,0.03282275633357647,0.5,0.9507658654996345,1234
32,"(2, 4)",0.5340000000000001,0.027680719322702267,0.5,0.9584789210159463,1234
32,"(3, 1)",0.5240000000000001,0.029858927568744937,0.5,0.9552116086468834,1234
32,"(3, 3)",0.49666666666666665,0.032957885584822086,0.5,0.9505631716227666,1234
33,"(0, 0)",0.5146666666666667,0.03335998934185816,0.5,0.9499600159872131,1234
33,"(0, 2)",0.508,0.037676989735852796,0.5,0.9434845153962204,1234
33,"(0, 4)",0.4553333333333334,0.03159465496286078,0.5,0.9526080175557086,1234
33,"(1, 1)",0.4986666666666666,0.03604934889225542,0.5,0.945925976661617,1234
33,"(1, 3)",0.486,0.029181424837652403,0.5,0.9562278627435219,1234
33,"(2, 0)",0.5706666666666668,0.03395421754199159,0.5,0.9490686736870126,1234
33,"(2, 2)",0.5106666666666666,0.0431534728871527,0.5,0.9352697906692705,1234
33,"(2, 4)",0.5473333333333332,0.019821424996424693,0.5,0.9702678625053631,1234
33,"(3, 1)",0.5153333333333333,0.042184778718817,0.5,0.9367228319217749,1234
33,"(3, 3)",0.4866666666666667,0.03896437118987323,0.5,0.9415534432151897,1234
34,"(0, 0)",0.5146666666666666,0.03586394041683406,0.5,0.9462040893747494,1234
34,"(0, 2)",0.5033333333333334,0.030302181806302706,0.5,0.9545467272905452,1234
34,"(0, 4)",0.47333333333333333,0.03263263533472111,0.5,0.9510510469979191,1234
34,"(1, 1)",0.4946666666666667,0.037214095298540986,0.5,0.9441788570521883,1234
34,"(1, 3)",0.4733333333333333,0.04786090958879352,0.5,0.9282086356168092,1234
34,"(2, 0)",0.5593333333333333,0.030214051182999108,0.5,0.9546789232255006,1234
34,"(2, 2)",0.4913333333333333,0.032550814975289874,0.5,0.9511737775370657,1234
34,"(2, 4)",0.5253333333333334,0.051277025394745095,0.5,0.9230844619078828,1234
34,"(3, 1)",0.5226666666666667,0.026297443897754715,0.5,0.9605538341533678,1234
34,"(3, 3)",0.49266666666666664,0.033796778281697554,0.5,0.9493048325774541,1234
35,"(0, 0)",0.4906666666666667,0.030739045022396022,0.5,0.9538914324664052,1234
35,"(0, 2)",0.4933333333333333,0.026583202716502517,0.5,0.9601251959252463,1234
35,"(0, 4)",0.4986666666666667,0.03927113726672839,0.5,0.9410932940999069,1234
35,"(1, 1)",0.48200000000000004,0.032207659544483104,0.5,0.9516885106832753,1234
35,"(1, 3)",0.4806666666666668,0.035188381921057735,0.5,0.9472174271184138,1234
35,"(2, 0)",0.5333333333333333,0.03820413008505177,0.5,0.9426938048724217,1234
35,"(2, 2)",0.5106666666666667,0.03213858878185053,0.5,0.9517921168272244,1234
35,"(2, 4)",0.5086666666666667,0.03641733408999378,0.5,0.9453739988650086,1234
35,"(3, 1)",0.5313333333333333,0.024404006956964187,0.5,0.963393989564554,1234
35,"(3, 3)",0.49000000000000005,0.030521395046025607,0.5,0.9542179074309611,1234
36,"(0, 0)",0.5233333333333334,0.03200000000000001,0.5,0.9520000000000003,1234
36,"(0, 2)",0.5266666666666666,0.033836206774532064,0.5,0.9492456898382015,1234
36,"(0, 4)",0.49799999999999994,0.031297852251481344,0.5,0.9530532216227774,1234
36,"(1, 1)",0.5,0.030811253355443602,0.5,0.9537831199668342,1234
36,"(1, 3)",0.5040000000000001,0.03629508690350987,0.5,0.9455573696447358,1234
36,"(2, 0)",0.5206666666666667,0.03774770044504552,0.5,0.9433784493324318,1234
36,"(2, 2)",0.504,0.03421500645428359,0.5,0.9486774903185748,1234
36,"(2, 4)",0.5326666666666667,0.032957885584822086,0.5,0.9505631716227666,1234
36,"(3, 1)",0.5359999999999999,0.03255081497528989,0.5,0.9511737775370657,1234
36,"(3, 3)",0.4780000000000001,0.039530578880996266,0.5,0.9407041316785055,1234
37,"(0, 0)",0.5106666666666667,0.02524546163834866,0.5,0.9621318075424764,1234
37,"(0, 2)",0.5446666666666666,0.041665333311999314,0.5,0.9375020000320002,1234
37,"(0, 4)",0.5106666666666667,0.047168727870156614,0.5,0.9292469081947643,1234
37,"(1, 1)",0.526,0.03303869784897032,0.5,0.9504419532265442,1234
37,"(1, 3)",0.5473333333333333,0.03414999593297519,0.5,0.9487750061005376,1234
37,"(2, 0)",0.5319999999999999,0.031169785940162575,0.5,0.9532453210897559,1234
37,"(2, 2)",0.5033333333333334,0.04557777236036591,0.5,0.9316333414594515,1234
37,"(2, 4)",0.5240000000000001,0.024458581770458877,0.5,0.9633121273443115,1234
37,"(3, 1)",0.5046666666666667,0.029933259094191537,0.5,0.9551001113587129,1234
37,"(3, 3)",0.47800000000000004,0.04393935214209088,0.5,0.9340909717868642,1234
38,"(0, 0)",0.5086666666666666,0.028905977851571743,0.5,0.9566410332226418,1234
38,"(0, 2)",0.5226666666666667,0.03703451843288308,0.5,0.9444482223506747,1234
38,"(0, 4)",0.5066666666666667,0.034602504726295946,0.5,0.9480962429105568,1234
38,"(1, 1)",0.4953333333333333,0.04044200236827495,0.5,0.9393369964475875,1234
38,"(1, 3)",0.5113333333333333,0.03275498265743533,0.5,0.9508675260138463,1234
38,"(2, 0)",0.5213333333333334,0.027292652653944968,0.5,0.9590610210190822,1234
38,"(2, 2)",0.5333333333333333,0.026799668322989044,0.5,0.9598004975155169,1234
38,"(2, 4)",0.51,0.02462158041682586,0.5,0.9630676293747611,1234
38,"(3, 1)",0.5086666666666666,0.02825282680055613,0.5,0.9576207597991651,1234
38,"(3, 3)",0.504,0.04645667037382492,0.5,0.9303149944392632,1234
39,"(0, 0)",0.4993333333333333,0.03496029493900508,0.5,0.9475595575914927,1234
39,"(0, 2)",0.48666666666666664,0.04814792022738078,0.5,0.9277781196589293,1234
39,"(0, 4)",0.4973333333333334,0.043338461235053374,0.5,0.9349923081474206,1234
39,"(1, 1)",0.5186666666666667,0.0380992854992788,0.5,0.9428510717510815,1234
39,"(1, 3)",0.5053333333333333,0.03222145592958554,0.5,0.9516678161056221,1234
39,"(2, 0)",0.5346666666666667,0.024944382578492946,0.5,0.9625834261322599,1234
39,"(2, 2)",0.498,0.03476907949441415,0.5,0.9478463807583783,1234
39,"(2, 4)",0.5326666666666666,0.03473071007368295,0.5,0.947903934889476,1234
39,"(3, 1)",0.5226666666666666,0.02476556749467562,0.5,0.9628516487579866,1234
39,"(3, 3)",0.5026666666666667,0.0344222150491349,0.5,0.948366677426298,1234
40,"(0, 0)",0.48466666666666675,0.044000000000000004,0.5,0.9340000000000006,1234
40,"(0, 2)",0.5053333333333333,0.03151013946159061,0.5,0.9527347908076147,1234
40,"(0, 4)",0.4953333333333333,0.0339934634239519,0.5,0.9490098048640729,1234
40,"(1, 1)",0.492,0.028627880738111868,0.5,0.9570581788928314,1234
40,"(1, 3)",0.48400000000000004,0.03735713526965841,0.5,0.9439642970955117,1234
40,"(2, 0)",0.5433333333333334,0.03827386691841954,0.5,0.9425891996223714,1234
40,"(2, 2)",0.49666666666666665,0.02624669291337271,0.5,0.9606299606299403,1234
40,"(2, 4)",0.532,0.02599145158615725,0.5,0.9610128226207645,1234
40,"(3, 1)",0.538,0.03265986323710905,0.5,0.9510102051443367,1234
40,"(3, 3)",0.49399999999999994,0.033038697848970316,0.5,0.9504419532265442,1234
41,"(0, 0)",0.49599999999999994,0.03136877428271625,0.5,0.9529468385759257,1234
41,"(0, 2)",0.5239999999999999,0.02748737083745108,0.5,0.9587689437438232,1234
41,"(0, 4)",0.5046666666666667,0.04639923371014751,0.5,0.9304011494347794,1234
41,"(1, 1)",0.4926666666666667,0.030955164709983746,0.5,0.9535672529350244,1234
41,"(1, 3)",0.48666666666666664,0.035150470203904195,0.5,0.9472742946941439,1234
41,"(2, 0)",0.5353333333333334,0.037629775444453555,0.5,0.9435553368333202,1234
41,"(2, 2)",0.5173333333333334,0.032957885584822086,0.5,0.9505631716227666,1234
41,"(2, 4)",0.5346666666666667,0.028859814429217836,0.5,0.956710278356174,1234
41,"(3, 1)",0.5266666666666667,0.04479087208597554,0.5,0.9328136918710364,1234
41,"(3, 3)",0.49533333333333324,0.03134042472944843,0.5,0.952989362905828,1234
42,"(0, 0)",0.5079999999999999,0.03159465496286078,0.5,0.9526080175557086,1234
42,"(0, 2)",0.5079999999999999,0.03858612300930076,0.5,0.9421208154860485,1234
42,"(0, 4)",0.526,0.035752233807445126,0.5,0.9463716492888316,1234
42,"(1, 1)",0.49666666666666676,0.03709447398198283,0.5,0.9443582890270266,1234
42,"(1, 3)",0.47533333333333333,0.037912179221634465,0.5,0.9431317311675488,1234
42,"(2, 0)",0.5466666666666666,0.024549270186029305,0.5,0.9631760947209558,1234
42,"(2, 2)",0.514,0.03530187278632994,0.5,0.9470471908205055,1234
42,"(2, 4)",0.5613333333333334,0.023570226039551594,0.5,0.9646446609406719,1234
42,"(3, 1)",0.5213333333333333,0.039021361671098403,0.5,0.9414679574933518,1234
42,"(3, 3)",0.49800000000000005,0.033796778281697554,0.5,0.9493048325774541,1234
43,"(0, 0)",0.504,0.041739935579996085,0.5,0.9373900966300055,1234
43,"(0, 2)",0.5266666666666667,0.038620662287893966,0.5,0.9420690065681594,1234
43,"(0, 4)",0.5406666666666667,0.03201388587611458,0.5,0.9519791711858285,1234
43,"(1, 1)",0.4693333333333334,0.0332264954516723,0.5,0.9501602568224912,1234
43,"(1, 3)",0.476,0.02885981442921783,0.5,0.956710278356174,1234
43,"(2, 0)",0.5293333333333333,0.029181424837652382,0.5,0.9562278627435219,1234
43,"(2, 2)",0.492,0.057247998509409335,0.5,0.9141280022358852,1234
43,"(2, 4)",0.5446666666666666,0.04019950248448357,0.5,0.9397007462732745,1234
43,"(3, 1)",0.5373333333333332,0.03946306289852998,0.5,0.9408054056522044,1234
43,"(3, 3)",0.4886666666666667,0.04475116385823576,0.5,0.9328732542126469,1234
44,"(0, 0)",0.5253333333333333,0.042405450383438015,0.5,0.9363918244248428,1234
44,"(0, 2)",0.5213333333333333,0.03319973226130329,0.5,0.9502004016080453,1234
44,"(0, 4)",0.5293333333333334,0.031240998703626614,0.5,0.9531385019445601,1234
44,"(1, 1)",0.5073333333333333,0.04224794538067963,0.5,0.9366280819289798,1234
44,"(1, 3)",0.5073333333333334,0.04592747906573291,0.5,0.931108781401401,1234
44,"(2, 0)",0.5253333333333333,0.036307330144506954,0.5,0.9455390047832393,1234
44,"(2, 2)",0.538,0.03429285639896449,0.5,0.9485607154015537,1234
44,"(2, 4)",0.5193333333333333,0.048286183899284844,0.5,0.9275707241510736,1234
44,"(3, 1)",0.5006666666666666,0.03575223380744513,0.5,0.9463716492888316,1234
44,"(3, 3)",0.4866666666666667,0.03850541087518307,0.5,0.9422418836872262,1234
45,"(0, 0)",0.5466666666666667,0.03315954697452238,0.5,0.9502606795382159,1234
45,"(0, 2)",0.5066666666666666,0.03370459909270544,0.5,0.9494431013609419,1234
45,"(0, 4)",0.506,0.040442002368274936,0.5,0.9393369964475875,1234
45,"(1, 1)",0.5253333333333333,0.03362538723444932,0.5,0.9495619191483259,1234
45,"(1, 3)",0.5413333333333334,0.026948510575210333,0.5,0.9595772341371852,1234
45,"(2, 0)",0.5266666666666667,0.031240998703626635,0.5,0.9531385019445601,1234
45,"(2, 2)",0.52,0.03375730373645912,0.5,0.9493640443953113,1234
45,"(2, 4)",0.5006666666666667,0.04962078417580904,0.5,0.9255688237362866,1234
45,"(3, 1)",0.4866666666666667,0.034149995932975206,0.5,0.9487750061005376,1234
45,"(3, 3)",0.5413333333333334,0.03323986896618109,0.5,0.9501401965507291,1234
46,"(0, 0)",0.538,0.03808761828556187,0.5,0.9428685725716576,1234
46,"(0, 2)",0.5326666666666667,0.04063933507767512,0.5,0.9390409973834881,1234
46,"(0, 4)",0.518,0.03037542866638539,0.5,0.9544368570004227,1234
46,"(1, 1)",0.5319999999999999,0.03172100600898751,0.5,0.9524184909865182,1234
46,"(1, 3)",0.5393333333333334,0.037357135269658406,0.5,0.9439642970955117,1234
46,"(2, 0)",0.5079999999999999,0.03604934889225541,0.5,0.945925976661617,1234
46,"(2, 2)",0.5126666666666666,0.029992591677871997,0.5,0.9550111124831919,1234
46,"(2, 4)",0.5013333333333333,0.042300512211240815,0.5,0.9365492316831389,1234
46,"(3, 1)",0.4773333333333332,0.03460250472629595,0.5,0.9480962429105568,1234
46,"(3, 3)",0.5153333333333333,0.02823709144606317,0.5,0.9576443628309058,1234
47,"(0, 0)",0.5326666666666667,0.06337191807101944,0.5,0.9049421228934714,1234
47,"(0, 2)",0.49733333333333335,0.029769484749021493,0.5,0.9553457728764677,1234
47,"(0, 4)",0.5293333333333334,0.02573367875415839,0.5,0.9613994818687623,1234
47,"(1, 1)",0.5213333333333333,0.03315954697452238,0.5,0.9502606795382159,1234
47,"(1, 3)",0.5153333333333333,0.03798245208865097,0.5,0.943026321867024,1234
47,"(2, 0)",0.5313333333333333,0.03480740661921764,0.5,0.9477888900711742,1234
47,"(2, 2)",0.502,0.035901098714230036,0.5,0.9461483519286542,1234
47,"(2, 4)",0.48933333333333334,0.03422799374131584,0.5,0.9486580093880261,1234
47,"(3, 1)",0.47533333333333333,0.04489988864128729,0.5,0.9326501670380685,1234
47,"(3, 3)",0.5066666666666666,0.02061283311165375,0.5,0.9690807503325191,1234
48,"(0, 0)",0.5186666666666666,0.0412256662233075,0.5,0.9381615006650381,1234
48,"(0, 2)",0.5106666666666667,0.05926962872238099,0.5,0.9110955569164277,1234
48,"(0, 4)",0.5006666666666667,0.033399933466334276,0.5,0.9499000998004994,1234
48,"(1, 1)",0.5046666666666667,0.024494897427831792,0.5,0.9632576538582529,1234
48,"(1, 3)",0.49000000000000005,0.033159546974522364,0.5,0.9502606795382159,1234
48,"(2, 0)",0.49,0.04434210439550904,0.5,0.9334868434067358,1234
48,"(2, 2)",0.4960000000000001,0.03673327283721577,0.5,0.9449000907441759,1234
48,"(2, 4)",0.508,0.04277070648625452,0.5,0.9358439402706178,1234
48,"(3, 1)",0.48333333333333334,0.03518838192105772,0.5,0.9472174271184138,1234
48,"(3, 3)",0.4926666666666667,0.043634848458542874,0.5,0.9345477273121863,1234
49,"(0, 0)",0.528,0.04631294515455575,0.5,0.9305305822681655,1234
49,"(0, 2)",0.502,0.04166533331199932,0.5,0.9375020000320002,1234
49,"(0, 4)",0.5026666666666666,0.04270831300812525,0.5,0.9359375304878123,1234
49,"(1, 1)",0.5206666666666666,0.04057366414587453,0.5,0.9391395037811886,1234
49,"(1, 3)",0.5020000000000001,0.02954469307488047,0.5,0.9556829603876801,1234
49,"(2, 0)",0.4866666666666666,0.04160128203152718,0.5,0.9375980769527095,1234
49,"(2, 2)",0.5186666666666667,0.04702717890279574,0.5,0.9294592316458069,1234
49,"(2, 4)",0.51,0.039530578880996266,0.5,0.9407041316785055,1234
49,"(3, 1)",0.48466666666666663,0.028859814429217825,0.5,0.956710278356174,1234
49,"(3, 3)",0.49266666666666664,0.0360493488922554,0.5,0.945925976661617,1234
0,"(0, 0)",0.5013333333333333,0.04939635614091388,0.5,0.9259054657886292,1235
0,"(0, 2)",0.518,0.04894441291460708,0.5,0.9265833806280901,1235
0,"(0, 4)",0.5013333333333333,0.057835014384790204,0.5,0.9132474784228142,1235
0,"(1, 1)",0.5193333333333334,0.03518838192105773,0.5,0.9472174271184138,1235
0,"(1, 3)",0.4886666666666667,0.054511976258025674,0.5,0.9182320356129611,1235
0,"(2, 0)",0.532,0.0344222150491349,0.5,0.948366677426298,1235
0,"(2, 2)",0.5079999999999999,0.03229034943549956,0.5,0.9515644758467503,1235
0,"(2, 4)",0.4940000000000001,0.0500488650109959,0.5,0.924926702483507,1235
0,"(3, 1)",0.514,0.06371464161050862,0.5,0.9044280375842375,1235
0,"(3, 3)",0.5286666666666666,0.026633312473917578,0.5,0.9600500312891244,1235
1,"(0, 0)",0.48600000000000004,0.03780652501002089,0.5,0.9432902124849681,1235
1,"(0, 2)",0.5133333333333333,0.02993325909419154,0.5,0.9551001113587129,1235
1,"(0, 4)",0.4853333333333334,0.048147920227380764,0.5,0.9277781196589293,1235
1,"(1, 1)",0.548,0.02820559440174159,0.5,0.9576916083973882,1235
1,"(1, 3)",0.49933333333333335,0.029181424837652396,0.5,0.9562278627435219,1235
1,"(2, 0)",0.52,0.03812260921465546,0.5,0.9428160861780163,1235
1,"(2, 2)",0.5213333333333334,0.03479463560186638,0.5,0.9478080465971996,1235
1,"(2, 4)",0.506,0.03915780041490245,0.5,0.9412632993776456,1235
1,"(3, 1)",0.5306666666666666,0.036184711320298435,0.5,0.9457229330195523,1235
1,"(3, 3)",0.5326666666666666,0.041225666223307485,0.5,0.9381615006650381,1235
2,"(0, 0)",0.49733333333333346,0.04177186719418812,0.5,0.937342199208718,1235
2,"(0, 2)",0.5033333333333334,0.03808761828556187,0.5,0.9428685725716576,1235
2,"(0, 4)",0.4986666666666667,0.045382326466980025,0.5,0.9319265102995308,1235
2,"(1, 1)",0.526,0.028859814429217815,0.5,0.956710278356174,1235
2,"(1, 3)",0.5233333333333334,0.05107728349167455,0.5,0.9233840747624874,1235
2,"(2, 0)",0.4946666666666666,0.052366231697747956,0.5,0.921450652453378,1235
2,"(2, 2)",0.5293333333333334,0.03723797345005052,0.5,0.9441430398249242,1235
2,"(2, 4)",0.49333333333333335,0.0296348143611905,0.5,0.9555477784582147,1235
2,"(3, 1)",0.522,0.039135093657171126,0.5,0.9412973595142434,1235
2,"(3, 3)",0.5106666666666666,0.04318435930853772,0.5,0.9352234610371931,1235
3,"(0, 0)",0.5006666666666666,0.02777688887466622,0.5,0.9583346666880002,1235
3,"(0, 2)",0.506,0.032550814975289895,0.5,0.9511737775370657,1235
3,"(0, 4)",0.5073333333333333,0.04544104850120527,0.5,0.9318384272481913,1235
3,"(1, 1)",0.506,0.02578543947441829,0.5,0.9613218407883725,1235
3,"(1, 3)",0.524,0.027047283700134393,0.5,0.9594290744497982,1235
3,"(2, 0)",0.5113333333333333,0.027535835237417854,0.5,0.9586962471438734,1235
3,"(2, 2)",0.5240000000000001,0.038895872388839514,0.5,0.9416561914167401,1235
3,"(2, 4)",0.4893333333333333,0.038895872388839535,0.5,0.9416561914167401,1235
3,"(3, 1)",0.5053333333333334,0.03442221504913491,0.5,0.948366677426298,1235
3,"(3, 3)",0.5020000000000001,0.034032664048267255,0.5,0.9489510039275997,1235
4,"(0, 0)",0.5066666666666666,0.04218477871881702,0.5,0.9367228319217749,1235
4,"(0, 2)",0.514,0.039135093657171126,0.5,0.9412973595142434,1235
4,"(0, 4)",0.5226666666666666,0.032550814975289874,0.5,0.9511737775370657,1235
4,"(1, 1)",0.5333333333333333,0.03808761828556187,0.5,0.9428685725716576,1235
4,"(1, 3)",0.528,0.021561282171728306,0.5,0.9676580767424078,1235
4,"(2, 0)",0.5026666666666666,0.040133111848779775,0.5,0.9398003322268297,1235
4,"(2, 2)",0.49600000000000005,0.03717824931626317,0.5,0.9442326260256053,1235
4,"(2, 4)",0.49333333333333335,0.04317406628984581,0.5,0.9352389005652308,1235
4,"(3, 1)",0.5253333333333334,0.027920522121829237,0.5,0.9581192168172561,1235
4,"(3, 3)",0.5073333333333333,0.03953057888099625,0.5,0.9407041316785055,1235
5,"(0, 0)",0.514,0.024000000000000014,0.5,0.9640000000000006,1235
5,"(0, 2)",0.49,0.028487814158962007,0.5,0.9572682787615574,1235
5,"(0, 4)",0.4973333333333334,0.04582090740650556,0.5,0.9312686388902421,1235
5,"(1, 1)",0.5133333333333333,0.04587906809089401,0.5,0.9311813978636593,1235
5,"(1, 3)",0.5293333333333334,0.03366501646120694,0.5,0.949502475308189,1235
5,"(2, 0)",0.5073333333333333,0.033559234529741924,0.5,0.949661148205387,1235
5,"(2, 2)",0.5026666666666667,0.02804757862395019,0.5,0.9579286320640753,1235
5,"(2, 4)",0.502,0.039440531887330786,0.5,0.9408392021690045,1235
5,"(3, 1)",0.5326666666666667,0.034615346628659116,0.5,0.9480769800570112,1235
5,"(3, 3)",0.4773333333333333,0.038157568056677846,0.5,0.9427636479149828,1235
6,"(0, 0)",0.5160000000000001,0.04079215610874228,0.5,0.9388117658368869,1235
6,"(0, 2)",0.4953333333333333,0.03850541087518309,0.5,0.9422418836872262,1235
6,"(0, 4)",0.4813333333333334,0.04079215610874229,0.5,0.9388117658368869,1235
6,"(1, 1)",0.5106666666666666,0.048286183899284844,0.5,0.9275707241510736,1235
6,"(1, 3)",0.5346666666666666,0.029544693074880442,0.5,0.9556829603876801,1235
6,"(2, 0)",0.4980000000000001,0.050314566037635226,0.5,0.9245281509435479,1235
6,"(2, 2)",0.4993333333333334,0.03673327283721577,0.5,0.9449000907441759,1235
6,"(2, 4)",0.494,0.033399933466334276,0.5,0.9499000998004994,1235
6,"(3, 1)",0.5266666666666666,0.03479463560186637,0.5,0.9478080465971996,1235
6,"(3, 3)",0.4946666666666667,0.03238655413730966,0.5,0.9514201687940362,1235
7,"(0, 0)",0.5353333333333333,0.02902872140943633,0.5,0.9564569178858453,1235
7,"(0, 2)",0.49733333333333335,0.040628397293846895,0.5,0.9390574040592294,1235
7,"(0, 4)",0.4926666666666667,0.043430659933072886,0.5,0.9348540101003913,1235
7,"(1, 1)",0.514,0.033065591380365994,0.5,0.9504016129294515,1235
7,"(1, 3)",0.49400000000000005,0.04543126676640219,0.5,0.9318530998503962,1235
7,"(2, 0)",0.49266666666666664,0.04777726097911713,0.5,0.9283341085313243,1235
7,"(2, 2)",0.49000000000000005,0.027519689920733736,0.5,0.9587204651188987,1235
7,"(2, 4)",0.5079999999999999,0.03997777160150653,0.5,0.9400333425977394,1235
7,"(3, 1)",0.5180000000000001,0.01820866704499689,0.5,0.9726869994325051,1235
7,"(3, 3)",0.5106666666666666,0.033239868966181106,0.5,0.9501401965507291,1235
8,"(0, 0)",0.5346666666666666,0.03241398874971526,0.5,0.9513790168754268,1235
8,"(0, 2)",0.48800000000000016,0.028047578623950194,0.5,0.9579286320640753,1235
8,"(0, 4)",0.49400000000000005,0.040639335077675115,0.5,0.9390409973834881,1235
8,"(1, 1)",0.5066666666666667,0.03030218180630272,0.5,0.9545467272905452,1235
8,"(1, 3)",0.4893333333333334,0.02828427124746191,0.5,0.9575735931288073,1235
8,"(2, 0)",0.5046666666666667,0.034998412662417835,0.5,0.9475023810063729,1235
8,"(2, 2)",0.4986666666666667,0.027920522121829248,0.5,0.9581192168172561,1235
8,"(2, 4)",0.5186666666666666,0.0296348143611905,0.5,0.9555477784582147,1235
8,"(3, 1)",0.5486666666666665,0.03129785225148136,0.5,0.9530532216227774,1235
8,"(3, 3)",0.5286666666666667,0.03762977544445357,0.5,0.9435553368333202,1235
9,"(0, 0)",0.5419999999999999,0.024129281427805165,0.5,0.9638060778582926,1235
9,"(0, 2)",0.5113333333333333,0.038157568056677825,0.5,0.9427636479149828,1235
9,"(0, 4)",0.4853333333333333,0.04986203187017375,0.5,0.9252069521947395,1235
9,"(1, 1)",0.512,0.03421500645428359,0.5,0.9486774903185748,1235
9,"(1, 3)",0.5133333333333333,0.03913509365717114,0.5,0.9412973595142434,1235
9,"(2, 0)",0.5266666666666666,0.03878143885933065,0.5,0.9418278417110034,1235
9,"(2, 2)",0.482,0.04419150245113748,0.5,0.9337127463232938,1235
9,"(2, 4)",0.5186666666666666,0.034097898273451784,0.5,0.9488531525898222,1235
9,"(3, 1)",0.5126666666666667,0.03124099870362662,0.5,0.9531385019445601,1235
9,"(3, 3)",0.5419999999999999,0.040166320883712185,0.5,0.9397505186744317,1235
10,"(0, 0)",0.5179999999999999,0.03575223380744514,0.5,0.9463716492888316,1235
10,"(0, 2)",0.5026666666666667,0.035565276448931045,0.5,0.9466520853266033,1235
10,"(0, 4)",0.47400000000000003,0.03947432358156657,0.5,0.9407885146276503,1235
10,"(1, 1)",0.5133333333333333,0.028565713714171416,0.5,0.9571514294287428,1235
10,"(1, 3)",0.5373333333333333,0.045995168828427586,0.5,0.9310072467573585,1235
10,"(2, 0)",0.5193333333333333,0.043276886312313294,0.5,0.9350846705315299,1235
10,"(2, 2)",0.4946666666666667,0.04208985098043893,0.5,0.9368652235293414,1235
10,"(2, 4)",0.5239999999999999,0.0448701831212369,0.5,0.9326947253181441,1235
10,"(3, 1)",0.5106666666666667,0.029393876913398145,0.5,0.9559091846299025,1235
10,"(3, 3)",0.5573333333333333,0.03608631627393163,0.5,0.9458705255891033,1235
11,"(0, 0)",0.4966666666666667,0.04030991055421594,0.5,0.9395351341686761,1235
11,"(0, 2)",0.5113333333333333,0.021437246921084722,0.5,0.9678441296183734,1235
11,"(0, 4)",0.4953333333333333,0.03355923452974192,0.5,0.949661148205387,1235
11,"(1, 1)",0.512,0.041920559792699985,0.5,0.9371191603109504,1235
11,"(1, 3)",0.5266666666666667,0.03315954697452238,0.5,0.9502606795382159,1235
11,"(2, 0)",0.5353333333333333,0.02712931993250108,0.5,0.959306020101249,1235
11,"(2, 2)",0.48933333333333334,0.03611094017053559,0.5,0.9458335897441974,1235
11,"(2, 4)",0.5266666666666667,0.04007770230717103,0.5,0.9398834465392438,1235
11,"(3, 1)",0.5153333333333333,0.027438820836342248,0.5,0.9588417687454872,1235
11,"(3, 3)",0.5293333333333333,0.033439829877291875,0.5,0.949840255184062,1235
12,"(0, 0)",0.49,0.03979949748426482,0.5,0.9403007537736021,1235
12,"(0, 2)",0.4953333333333333,0.02270584848790188,0.5,0.9659412272681475,1235
12,"(0, 4)",0.4946666666666667,0.034998412662417835,0.5,0.9475023810063729,1235
12,"(1, 1)",0.512,0.03315954697452237,0.5,0.9502606795382159,1235
12,"(1, 3)",0.518,0.027680719322702267,0.5,0.9584789210159463,1235
12,"(2, 0)",0.5366666666666667,0.029393876913398145,0.5,0.9559091846299025,1235
12,"(2, 2)",0.528,0.038297084310253526,0.5,0.9425543735346195,1235
12,"(2, 4)",0.5346666666666666,0.029844039047465867,0.5,0.9552339414288005,1235
12,"(3, 1)",0.514,0.018061622912192106,0.5,0.9729075656317118,1235
12,"(3, 3)",0.5026666666666667,0.04394946593026536,0.5,0.9340758011046021,1235
13,"(0, 0)",0.4793333333333333,0.05107728349167454,0.5,0.9233840747624874,1235
13,"(0, 2)",0.4866666666666667,0.04145144415122616,0.5,0.9378228337731611,1235
13,"(0, 4)",0.48733333333333334,0.042237424163885755,0.5,0.9366438637541715,1235
13,"(1, 1)",0.49666666666666676,0.03645392830531285,0.5,0.94531910754203,1235
13,"(1, 3)",0.5446666666666666,0.028158282775923846,0.5,0.9577625758361138,1235
13,"(2, 0)",0.526,0.028936712552280964,0.5,0.9565949311715785,1235
13,"(2, 2)",0.5346666666666666,0.030433899228035553,0.5,0.9543491511579474,1235
13,"(2, 4)",0.5106666666666666,0.03837823457233135,0.5,0.9424326481415026,1235
13,"(3, 1)",0.4973333333333334,0.03864367132317184,0.5,0.9420344930152421,1235
13,"(3, 3)",0.5226666666666666,0.029769484749021486,0.5,0.9553457728764677,1235
14,"(0, 0)",0.4693333333333333,0.029769484749021483,0.5,0.9553457728764677,1235
14,"(0, 2)",0.49066666666666675,0.045264653858047885,0.5,0.9321030192129278,1235
14,"(0, 4)",0.498,0.04364503280888777,0.5,0.9345324507866684,1235
14,"(1, 1)",0.48000000000000004,0.03844765561412324,0.5,0.942328516578815,1235
14,"(1, 3)",0.5246666666666667,0.028952067667477967,0.5,0.9565718984987828,1235
14,"(2, 0)",0.5153333333333335,0.050155314330144064,0.5,0.9247670285047845,1235
